"com_code","com_annee","com_type","popleg_annee","popleg_mun","popleg_a_part","popleg_tot","popleg_date_maj"
"02101","2022","COM","2020","186","3","189","2023-01-02"
"02102","2022","COM","2020","188","3","191","2023-01-02"
"02103","2022","COM","2020","1331","6","1337","2023-01-02"
"02104","2022","COM","2020","98","4","102","2023-01-02"
"02105","2022","COM","2020","193","2","195","2023-01-02"
"02106","2022","COM","2020","810","9","819","2023-01-02"
"02107","2022","COM","2020","105","4","109","2023-01-02"
"02108","2022","COM","2020","158","4","162","2023-01-02"
"02109","2022","COM","2020","473","11","484","2023-01-02"
"02110","2022","COM","2020","2232","26","2258","2023-01-02"
"02111","2022","COM","2020","726","13","739","2023-01-02"
"02112","2022","COM","2020","554","12","566","2023-01-02"
"02114","2022","COM","2020","1558","35","1593","2023-01-02"
"02115","2022","COM","2020","186","6","192","2023-01-02"
"02116","2022","COM","2020","142","1","143","2023-01-02"
"02117","2022","COM","2020","67","0","67","2023-01-02"
"02118","2022","COM","2020","129","3","132","2023-01-02"
"02119","2022","COM","2020","321","6","327","2023-01-02"
"02120","2022","COM","2020","196","6","202","2023-01-02"
"02121","2022","COM","2020","237","4","241","2023-01-02"
"02122","2022","COM","2020","55","1","56","2023-01-02"
"02123","2022","COM","2020","299","5","304","2023-01-02"
"02124","2022","COM","2020","651","10","661","2023-01-02"
"02125","2022","COM","2020","183","10","193","2023-01-02"
"02126","2022","COM","2020","448","5","453","2023-01-02"
"02127","2022","COM","2020","191","5","196","2023-01-02"
"02128","2022","COM","2020","1447","46","1493","2023-01-02"
"02129","2022","COM","2020","19","0","19","2023-01-02"
"02130","2022","COM","2020","198","9","207","2023-01-02"
"02131","2022","COM","2020","1883","41","1924","2023-01-02"
"02132","2022","COM","2020","192","3","195","2023-01-02"
"02133","2022","COM","2020","403","9","412","2023-01-02"
"02134","2022","COM","2020","854","19","873","2023-01-02"
"02135","2022","COM","2020","1148","16","1164","2023-01-02"
"02136","2022","COM","2020","128","3","131","2023-01-02"
"02137","2022","COM","2020","151","6","157","2023-01-02"
"02138","2022","COM","2020","200","3","203","2023-01-02"
"02139","2022","COM","2020","447","8","455","2023-01-02"
"02140","2022","COM","2020","457","9","466","2023-01-02"
"02141","2022","COM","2020","1772","80","1852","2023-01-02"
"02142","2022","COM","2020","251","4","255","2023-01-02"
"02143","2022","COM","2020","184","7","191","2023-01-02"
"02144","2022","COM","2020","140","3","143","2023-01-02"
"02145","2022","COM","2020","545","10","555","2023-01-02"
"02146","2022","COM","2020","96","1","97","2023-01-02"
"02148","2022","COM","2020","256","2","258","2023-01-02"
"02149","2022","COM","2020","60","2","62","2023-01-02"
"02150","2022","COM","2020","62","0","62","2023-01-02"
"02151","2022","COM","2020","116","3","119","2023-01-02"
"02152","2022","COM","2020","87","1","88","2023-01-02"
"02153","2022","COM","2020","775","21","796","2023-01-02"
"02154","2022","COM","2020","365","7","372","2023-01-02"
"02155","2022","COM","2020","177","1","178","2023-01-02"
"02156","2022","COM","2020","258","1","259","2023-01-02"
"02157","2022","COM","2020","834","23","857","2023-01-02"
"02158","2022","COM","2020","271","2","273","2023-01-02"
"02159","2022","COM","2020","302","2","304","2023-01-02"
"02160","2022","COM","2020","527","18","545","2023-01-02"
"02162","2022","COM","2020","298","8","306","2023-01-02"
"02163","2022","COM","2020","2585","41","2626","2023-01-02"
"02164","2022","COM","2020","327","7","334","2023-01-02"
"02165","2022","COM","2020","1655","29","1684","2023-01-02"
"02166","2022","COM","2020","359","9","368","2023-01-02"
"02167","2022","COM","2020","888","14","902","2023-01-02"
"02168","2022","COM","2020","15306","312","15618","2023-01-02"
"02169","2022","COM","2020","84","0","84","2023-01-02"
"02170","2022","COM","2020","124","0","124","2023-01-02"
"02171","2022","COM","2020","90","1","91","2023-01-02"
"02172","2022","COM","2020","251","8","259","2023-01-02"
"02173","2022","COM","2020","11438","405","11843","2023-01-02"
"02174","2022","COM","2020","835","17","852","2023-01-02"
"02175","2022","COM","2020","164","4","168","2023-01-02"
"02176","2022","COM","2020","207","3","210","2023-01-02"
"02177","2022","COM","2020","141","1","142","2023-01-02"
"02178","2022","COM","2020","110","2","112","2023-01-02"
"02179","2022","COM","2020","381","7","388","2023-01-02"
"02180","2022","COM","2020","726","14","740","2023-01-02"
"02181","2022","COM","2020","85","0","85","2023-01-02"
"02182","2022","COM","2020","113","3","116","2023-01-02"
"02183","2022","COM","2020","185","1","186","2023-01-02"
"02184","2022","COM","2020","346","5","351","2023-01-02"
"02185","2022","COM","2020","385","15","400","2023-01-02"
"02186","2022","COM","2020","1336","30","1366","2023-01-02"
"02187","2022","COM","2020","1146","20","1166","2023-01-02"
"02188","2022","COM","2020","145","3","148","2023-01-02"
"02189","2022","COM","2020","345","8","353","2023-01-02"
"02190","2022","COM","2020","523","7","530","2023-01-02"
"02191","2022","COM","2020","511","7","518","2023-01-02"
"02192","2022","COM","2020","370","7","377","2023-01-02"
"02193","2022","COM","2020","65","1","66","2023-01-02"
"02194","2022","COM","2020","179","8","187","2023-01-02"
"02195","2022","COM","2020","900","28","928","2023-01-02"
"02196","2022","COM","2020","306","7","313","2023-01-02"
"02197","2022","COM","2020","530","101","631","2023-01-02"
"02198","2022","COM","2020","228","2","230","2023-01-02"
"02199","2022","COM","2020","597","8","605","2023-01-02"
"02200","2022","COM","2020","104","1","105","2023-01-02"
"02201","2022","COM","2020","449","6","455","2023-01-02"
"02203","2022","COM","2020","1268","19","1287","2023-01-02"
"02204","2022","COM","2020","64","2","66","2023-01-02"
"02205","2022","COM","2020","219","3","222","2023-01-02"
"02206","2022","COM","2020","75","3","78","2023-01-02"
"02207","2022","COM","2020","217","3","220","2023-01-02"
"02208","2022","COM","2020","262","6","268","2023-01-02"
"02209","2022","COM","2020","691","11","702","2023-01-02"
"02210","2022","COM","2020","361","6","367","2023-01-02"
"02211","2022","COM","2020","310","3","313","2023-01-02"
"02212","2022","COM","2020","702","8","710","2023-01-02"
"02213","2022","COM","2020","342","2","344","2023-01-02"
"02214","2022","COM","2020","61","1","62","2023-01-02"
"02215","2022","COM","2020","842","6","848","2023-01-02"
"02216","2022","COM","2020","290","4","294","2023-01-02"
"02217","2022","COM","2020","992","10","1002","2023-01-02"
"02218","2022","COM","2020","627","12","639","2023-01-02"
"02219","2022","COM","2020","196","64","260","2023-01-02"
"02220","2022","COM","2020","442","15","457","2023-01-02"
"02221","2022","COM","2020","154","4","158","2023-01-02"
"02222","2022","COM","2020","34","0","34","2023-01-02"
"02223","2022","COM","2020","304","14","318","2023-01-02"
"02224","2022","COM","2020","340","5","345","2023-01-02"
"02225","2022","COM","2020","83","1","84","2023-01-02"
"02226","2022","COM","2020","1877","28","1905","2023-01-02"
"02227","2022","COM","2020","120","0","120","2023-01-02"
"02228","2022","COM","2020","346","5","351","2023-01-02"
"02229","2022","COM","2020","74","0","74","2023-01-02"
"02230","2022","COM","2020","186","6","192","2023-01-02"
"02231","2022","COM","2020","949","9","958","2023-01-02"
"02232","2022","COM","2020","365","8","373","2023-01-02"
"02233","2022","COM","2020","145","8","153","2023-01-02"
"02234","2022","COM","2020","84","2","86","2023-01-02"
"02235","2022","COM","2020","114","3","117","2023-01-02"
"02236","2022","COM","2020","329","3","332","2023-01-02"
"02237","2022","COM","2020","1499","17","1516","2023-01-02"
"02238","2022","COM","2020","1798","31","1829","2023-01-02"
"02239","2022","COM","2020","1250","84","1334","2023-01-02"
"02240","2022","COM","2020","198","3","201","2023-01-02"
"02241","2022","COM","2020","91","3","94","2023-01-02"
"02242","2022","COM","2020","640","11","651","2023-01-02"
"02243","2022","COM","2020","2958","37","2995","2023-01-02"
"02244","2022","COM","2020","63","3","66","2023-01-02"
"02245","2022","COM","2020","1797","34","1831","2023-01-02"
"02246","2022","COM","2020","608","4","612","2023-01-02"
"02248","2022","COM","2020","156","3","159","2023-01-02"
"02249","2022","COM","2020","101","0","101","2023-01-02"
"02250","2022","COM","2020","72","4","76","2023-01-02"
"02251","2022","COM","2020","27","1","28","2023-01-02"
"02252","2022","COM","2020","71","1","72","2023-01-02"
"02253","2022","COM","2020","357","3","360","2023-01-02"
"02254","2022","COM","2020","128","5","133","2023-01-02"
"02255","2022","COM","2020","155","2","157","2023-01-02"
"02256","2022","COM","2020","130","3","133","2023-01-02"
"02257","2022","COM","2020","437","12","449","2023-01-02"
"02258","2022","COM","2020","372","12","384","2023-01-02"
"02259","2022","COM","2020","390","15","405","2023-01-02"
"02260","2022","COM","2020","654","11","665","2023-01-02"
"02261","2022","COM","2020","389","10","399","2023-01-02"
"02262","2022","COM","2020","208","3","211","2023-01-02"
"02263","2022","COM","2020","114","0","114","2023-01-02"
"02264","2022","COM","2020","724","16","740","2023-01-02"
"02265","2022","COM","2020","93","1","94","2023-01-02"
"02266","2022","COM","2020","44","2","46","2023-01-02"
"02267","2022","COM","2020","297","9","306","2023-01-02"
"02268","2022","COM","2020","635","13","648","2023-01-02"
"02269","2022","COM","2020","154","6","160","2023-01-02"
"02270","2022","COM","2020","164","3","167","2023-01-02"
"02271","2022","COM","2020","129","2","131","2023-01-02"
"02272","2022","COM","2020","77","2","79","2023-01-02"
"02273","2022","COM","2020","199","0","199","2023-01-02"
"02274","2022","COM","2020","192","6","198","2023-01-02"
"02275","2022","COM","2020","316","7","323","2023-01-02"
"02276","2022","COM","2020","115","5","120","2023-01-02"
"02277","2022","COM","2020","343","7","350","2023-01-02"
"02278","2022","COM","2020","30","2","32","2023-01-02"
"02279","2022","COM","2020","552","24","576","2023-01-02"
"02280","2022","COM","2020","408","12","420","2023-01-02"
"02281","2022","COM","2020","252","11","263","2023-01-02"
"02282","2022","COM","2020","432","8","440","2023-01-02"
"02283","2022","COM","2020","285","7","292","2023-01-02"
"02284","2022","COM","2020","104","0","104","2023-01-02"
"02286","2022","COM","2020","861","20","881","2023-01-02"
"02287","2022","COM","2020","1045","27","1072","2023-01-02"
"02288","2022","COM","2020","349","8","357","2023-01-02"
"02289","2022","COM","2020","413","11","424","2023-01-02"
"02290","2022","COM","2020","2730","67","2797","2023-01-02"
"02291","2022","COM","2020","410","6","416","2023-01-02"
"02292","2022","COM","2020","1331","27","1358","2023-01-02"
"02293","2022","COM","2020","551","10","561","2023-01-02"
"02294","2022","COM","2020","206","8","214","2023-01-02"
"02295","2022","COM","2020","850","10","860","2023-01-02"
"02296","2022","COM","2020","1187","21","1208","2023-01-02"
"02297","2022","COM","2020","123","2","125","2023-01-02"
"02298","2022","COM","2020","1454","13","1467","2023-01-02"
"02299","2022","COM","2020","534","6","540","2023-01-02"
"02302","2022","COM","2020","332","12","344","2023-01-02"
"02303","2022","COM","2020","684","16","700","2023-01-02"
"02304","2022","COM","2020","2845","136","2981","2023-01-02"
"02305","2022","COM","2020","2970","52","3022","2023-01-02"
"02306","2022","COM","2020","513","9","522","2023-01-02"
"02307","2022","COM","2020","2055","135","2190","2023-01-02"
"02308","2022","COM","2020","489","4","493","2023-01-02"
"02309","2022","COM","2020","683","5","688","2023-01-02"
"02310","2022","COM","2020","250","7","257","2023-01-02"
"02311","2022","COM","2020","118","2","120","2023-01-02"
"02312","2022","COM","2020","1088","10","1098","2023-01-02"
"02313","2022","COM","2020","444","5","449","2023-01-02"
"02315","2022","COM","2020","1660","35","1695","2023-01-02"
"02316","2022","COM","2020","124","5","129","2023-01-02"
"02317","2022","COM","2020","212","4","216","2023-01-02"
"02318","2022","COM","2020","1377","18","1395","2023-01-02"
"02319","2022","COM","2020","500","8","508","2023-01-02"
"02320","2022","COM","2020","233","4","237","2023-01-02"
"02321","2022","COM","2020","892","189","1081","2023-01-02"
"02322","2022","COM","2020","383","4","387","2023-01-02"
"02323","2022","COM","2020","138","3","141","2023-01-02"
"02324","2022","COM","2020","288","3","291","2023-01-02"
"02326","2022","COM","2020","467","8","475","2023-01-02"
"02327","2022","COM","2020","159","1","160","2023-01-02"
"02328","2022","COM","2020","512","7","519","2023-01-02"
"02329","2022","COM","2020","434","9","443","2023-01-02"
"02330","2022","COM","2020","546","8","554","2023-01-02"
"02331","2022","COM","2020","108","4","112","2023-01-02"
"02332","2022","COM","2020","271","4","275","2023-01-02"
"02333","2022","COM","2020","163","3","166","2023-01-02"
"02334","2022","COM","2020","2946","69","3015","2023-01-02"
"02335","2022","COM","2020","179","8","187","2023-01-02"
"02336","2022","COM","2020","981","16","997","2023-01-02"
"02337","2022","COM","2020","177","5","182","2023-01-02"
"02338","2022","COM","2020","250","8","258","2023-01-02"
"02339","2022","COM","2020","695","9","704","2023-01-02"
"02340","2022","COM","2020","5216","67","5283","2023-01-02"
"02341","2022","COM","2020","262","1","263","2023-01-02"
"02342","2022","COM","2020","130","2","132","2023-01-02"
"02343","2022","COM","2020","82","0","82","2023-01-02"
"02345","2022","COM","2020","40","0","40","2023-01-02"
"02346","2022","COM","2020","654","8","662","2023-01-02"
"02347","2022","COM","2020","438","6","444","2023-01-02"
"02349","2022","COM","2020","56","0","56","2023-01-02"
"02350","2022","COM","2020","138","2","140","2023-01-02"
"02351","2022","COM","2020","113","6","119","2023-01-02"
"02352","2022","COM","2020","563","7","570","2023-01-02"
"02353","2022","COM","2020","281","10","291","2023-01-02"
"02354","2022","COM","2020","79","2","81","2023-01-02"
"02355","2022","COM","2020","945","25","970","2023-01-02"
"02356","2022","COM","2020","234","2","236","2023-01-02"
"02357","2022","COM","2020","70","2","72","2023-01-02"
"02358","2022","COM","2020","321","3","324","2023-01-02"
"02359","2022","COM","2020","1274","20","1294","2023-01-02"
"02360","2022","COM","2020","2780","35","2815","2023-01-02"
"02361","2022","COM","2020","4559","69","4628","2023-01-02"
"02362","2022","COM","2020","238","4","242","2023-01-02"
"02363","2022","COM","2020","374","3","377","2023-01-02"
"02364","2022","COM","2020","254","4","258","2023-01-02"
"02366","2022","COM","2020","326","7","333","2023-01-02"
"02367","2022","COM","2020","146","0","146","2023-01-02"
"02368","2022","COM","2020","568","9","577","2023-01-02"
"02369","2022","COM","2020","242","2","244","2023-01-02"
"02370","2022","COM","2020","590","12","602","2023-01-02"
"02371","2022","COM","2020","1567","33","1600","2023-01-02"
"02372","2022","COM","2020","344","10","354","2023-01-02"
"02373","2022","COM","2020","193","5","198","2023-01-02"
"02374","2022","COM","2020","853","8","861","2023-01-02"
"02375","2022","COM","2020","160","3","163","2023-01-02"
"02376","2022","COM","2020","177","5","182","2023-01-02"
"02377","2022","COM","2020","133","8","141","2023-01-02"
"02378","2022","COM","2020","126","5","131","2023-01-02"
"02379","2022","COM","2020","198","126","324","2023-01-02"
"02380","2022","COM","2020","26","0","26","2023-01-02"
"02381","2022","COM","2020","8685","189","8874","2023-01-02"
"02382","2022","COM","2020","1360","37","1397","2023-01-02"
"02383","2022","COM","2020","1441","33","1474","2023-01-02"
"02384","2022","COM","2020","57","2","59","2023-01-02"
"02385","2022","COM","2020","165","4","169","2023-01-02"
"02386","2022","COM","2020","225","2","227","2023-01-02"
"02387","2022","COM","2020","1007","36","1043","2023-01-02"
"02388","2022","COM","2020","221","5","226","2023-01-02"
"02389","2022","COM","2020","666","13","679","2023-01-02"
"02390","2022","COM","2020","260","2","262","2023-01-02"
"02391","2022","COM","2020","212","5","217","2023-01-02"
"02392","2022","COM","2020","317","6","323","2023-01-02"
"02393","2022","COM","2020","139","5","144","2023-01-02"
"02395","2022","COM","2020","139","6","145","2023-01-02"
"02396","2022","COM","2020","63","2","65","2023-01-02"
"02397","2022","COM","2020","1252","19","1271","2023-01-02"
"02398","2022","COM","2020","281","4","285","2023-01-02"
