id;date;code_insee_region;region;tmin;tmax;tmoy
2018-12-21T00:00:00-11;2018-12-21;11;Île-de-France;7.54;14.56;11.05
2018-12-21T00:00:00-28;2018-12-21;28;Normandie;7.94;13.96;10.95
2018-12-22T00:00:00-93;2018-12-22;93;Provence-Alpes-Côte d'Azur;5.2;14.62;9.91
2018-12-23T00:00:00-93;2018-12-23;93;Provence-Alpes-Côte d'Azur;5.48;15.95;10.72
2018-12-23T00:00:00-24;2018-12-23;24;Centre-Val de Loire;8.8;13.68;11.24
2018-12-24T00:00:00-27;2018-12-24;27;Bourgogne-Franche-Comté;4.9;10.75;7.82
2018-12-26T00:00:00-94;2018-12-26;94;Corse;4.3;15.3;9.8
2018-12-27T00:00:00-52;2018-12-27;52;Pays de la Loire;-0.9;4.2;1.65
2018-12-27T00:00:00-11;2018-12-27;11;Île-de-France;-2.16;0.62;-0.77
2018-12-27T00:00:00-24;2018-12-27;24;Centre-Val de Loire;-2.6;3.98;0.69
2018-12-28T00:00:00-52;2018-12-28;52;Pays de la Loire;0.95;5.25;3.1
2018-12-29T00:00:00-76;2018-12-29;76;Occitanie;2.05;8.15;5.1
2018-12-30T00:00:00-52;2018-12-30;52;Pays de la Loire;6.0;10.5;8.25
2018-12-30T00:00:00-75;2018-12-30;75;Nouvelle-Aquitaine;1.57;7.45;4.51
2018-12-30T00:00:00-94;2018-12-30;94;Corse;5.3;15.75;10.52
2019-01-19T00:00:00-94;2019-01-19;94;Corse;4.5;13.0;8.75
2019-01-20T00:00:00-84;2019-01-20;84;Auvergne-Rhône-Alpes;-1.98;7.4;2.71
2019-01-20T00:00:00-32;2019-01-20;32;Hauts-de-France;-0.56;3.04;1.24
2019-01-20T00:00:00-94;2019-01-20;94;Corse;3.15;13.0;8.08
2019-01-21T00:00:00-32;2019-01-21;32;Hauts-de-France;-4.94;4.04;-0.45
2019-01-21T00:00:00-24;2019-01-21;24;Centre-Val de Loire;-2.42;2.13;-0.14
2019-01-21T00:00:00-93;2019-01-21;93;Provence-Alpes-Côte d'Azur;-0.32;10.23;4.96
2019-01-21T00:00:00-94;2019-01-21;94;Corse;4.8;10.35;7.58
2019-01-21T00:00:00-84;2019-01-21;84;Auvergne-Rhône-Alpes;-0.69;3.43;1.37
2019-01-22T00:00:00-76;2019-01-22;76;Occitanie;-0.95;6.47;2.76
2019-01-22T00:00:00-32;2019-01-22;32;Hauts-de-France;-2.62;2.78;0.08
2019-01-22T00:00:00-53;2019-01-22;53;Bretagne;2.52;8.43;5.48
2019-01-23T00:00:00-93;2019-01-23;93;Provence-Alpes-Côte d'Azur;-1.32;6.38;2.53
2019-01-24T00:00:00-52;2019-01-24;52;Pays de la Loire;-1.4;6.9;2.75
2019-01-25T00:00:00-32;2019-01-25;32;Hauts-de-France;-0.28;6.94;3.33
2019-01-25T00:00:00-94;2019-01-25;94;Corse;0.8;12.75;6.78
2019-01-25T00:00:00-11;2019-01-25;11;Île-de-France;0.86;7.74;4.3
2019-01-25T00:00:00-52;2019-01-25;52;Pays de la Loire;4.45;10.65;7.55
2019-01-26T00:00:00-93;2019-01-26;93;Provence-Alpes-Côte d'Azur;0.42;12.83;6.62
2019-01-26T00:00:00-75;2019-01-26;75;Nouvelle-Aquitaine;7.02;11.29;9.15
2019-01-26T00:00:00-53;2019-01-26;53;Bretagne;8.07;10.55;9.31
2019-01-26T00:00:00-28;2019-01-26;28;Normandie;6.94;9.38;8.16
2019-01-27T00:00:00-76;2019-01-27;76;Occitanie;3.43;10.12;6.77
2019-01-27T00:00:00-94;2019-01-27;94;Corse;3.6;13.7;8.65
2019-01-27T00:00:00-24;2019-01-27;24;Centre-Val de Loire;3.7;7.9;5.8
2019-01-27T00:00:00-44;2019-01-27;44;Grand Est;2.39;7.6;4.99
2019-01-28T00:00:00-52;2019-01-28;52;Pays de la Loire;3.55;8.45;6.0
2019-01-29T00:00:00-28;2019-01-29;28;Normandie;-0.56;4.48;1.96
2019-01-29T00:00:00-24;2019-01-29;24;Centre-Val de Loire;-2.33;5.6;1.63
2019-01-29T00:00:00-75;2019-01-29;75;Nouvelle-Aquitaine;2.49;9.45;5.97
2019-01-30T00:00:00-11;2019-01-30;11;Île-de-France;0.2;3.9;2.05
2019-01-30T00:00:00-28;2019-01-30;28;Normandie;0.16;3.54;1.85
2019-01-30T00:00:00-24;2019-01-30;24;Centre-Val de Loire;0.58;5.15;2.87
2019-01-31T00:00:00-28;2019-01-31;28;Normandie;-2.5;3.96;0.73
2019-02-01T00:00:00-94;2019-02-01;94;Corse;7.1;15.75;11.42
2019-02-01T00:00:00-53;2019-02-01;53;Bretagne;3.0;7.65;5.32
2019-02-01T00:00:00-84;2019-02-01;84;Auvergne-Rhône-Alpes;3.73;8.04;5.88
2019-02-01T00:00:00-11;2019-02-01;11;Île-de-France;1.52;7.18;4.35
2019-02-02T00:00:00-84;2019-02-02;84;Auvergne-Rhône-Alpes;-0.26;3.99;1.86
2019-02-02T00:00:00-94;2019-02-02;94;Corse;7.0;14.4;10.7
2019-02-03T00:00:00-28;2019-02-03;28;Normandie;0.82;7.34;4.08
2019-02-03T00:00:00-75;2019-02-03;75;Nouvelle-Aquitaine;-0.52;7.61;3.55
2019-02-03T00:00:00-27;2019-02-03;27;Bourgogne-Franche-Comté;1.22;4.28;2.75
2019-02-03T00:00:00-94;2019-02-03;94;Corse;6.0;11.9;8.95
2019-02-03T00:00:00-11;2019-02-03;11;Île-de-France;1.44;6.4;3.92
2019-02-04T00:00:00-84;2019-02-04;84;Auvergne-Rhône-Alpes;-4.02;4.29;0.14
2019-02-04T00:00:00-27;2019-02-04;27;Bourgogne-Franche-Comté;-3.82;5.12;0.65
2019-02-04T00:00:00-44;2019-02-04;44;Grand Est;-4.3;4.38;0.04
2019-02-05T00:00:00-94;2019-02-05;94;Corse;2.7;14.8;8.75
2019-02-05T00:00:00-11;2019-02-05;11;Île-de-France;2.44;8.1;5.27
2019-02-05T00:00:00-75;2019-02-05;75;Nouvelle-Aquitaine;3.59;10.3;6.94
2019-02-05T00:00:00-32;2019-02-05;32;Hauts-de-France;2.1;6.76;4.43
2019-02-06T00:00:00-52;2019-02-06;52;Pays de la Loire;7.0;12.1;9.55
2019-02-06T00:00:00-28;2019-02-06;28;Normandie;4.62;10.72;7.67
2019-02-07T00:00:00-28;2019-02-07;28;Normandie;4.9;10.14;7.52
2019-02-07T00:00:00-75;2019-02-07;75;Nouvelle-Aquitaine;6.73;12.32;9.52
2019-02-08T00:00:00-84;2019-02-08;84;Auvergne-Rhône-Alpes;-0.75;10.12;4.69
2019-02-09T00:00:00-93;2019-02-09;93;Provence-Alpes-Côte d'Azur;1.2;13.82;7.51
2019-02-10T00:00:00-24;2019-02-10;24;Centre-Val de Loire;6.05;10.48;8.27
2019-02-10T00:00:00-76;2019-02-10;76;Occitanie;4.46;13.18;8.82
2019-02-10T00:00:00-28;2019-02-10;28;Normandie;4.86;8.74;6.8
2019-02-10T00:00:00-84;2019-02-10;84;Auvergne-Rhône-Alpes;5.05;11.45;8.25
2019-02-10T00:00:00-52;2019-02-10;52;Pays de la Loire;7.0;10.65;8.82
2019-02-10T00:00:00-11;2019-02-10;11;Île-de-France;5.82;10.24;8.03
2019-02-11T00:00:00-52;2019-02-11;52;Pays de la Loire;3.1;11.1;7.1
2019-02-11T00:00:00-24;2019-02-11;24;Centre-Val de Loire;1.93;9.42;5.68
2019-02-11T00:00:00-27;2019-02-11;27;Bourgogne-Franche-Comté;2.95;7.45;5.2
2019-02-12T00:00:00-93;2019-02-12;93;Provence-Alpes-Côte d'Azur;2.47;12.4;7.43
2019-02-13T00:00:00-93;2019-02-13;93;Provence-Alpes-Côte d'Azur;1.77;15.5;8.63
2019-02-13T00:00:00-24;2019-02-13;24;Centre-Val de Loire;-2.18;10.28;4.05
2019-02-13T00:00:00-75;2019-02-13;75;Nouvelle-Aquitaine;-0.47;13.97;6.75
2019-02-14T00:00:00-11;2019-02-14;11;Île-de-France;-0.3;12.92;6.31
2019-02-14T00:00:00-32;2019-02-14;32;Hauts-de-France;-0.0;11.48;5.74
2019-02-14T00:00:00-53;2019-02-14;53;Bretagne;0.78;13.15;6.96
2019-02-14T00:00:00-28;2019-02-14;28;Normandie;-1.04;13.02;5.99
2019-02-14T00:00:00-93;2019-02-14;93;Provence-Alpes-Côte d'Azur;0.82;16.0;8.41
2019-02-14T00:00:00-84;2019-02-14;84;Auvergne-Rhône-Alpes;-2.41;15.97;6.78
2019-02-15T00:00:00-27;2019-02-15;27;Bourgogne-Franche-Comté;-2.43;15.95;6.76
2019-02-15T00:00:00-11;2019-02-15;11;Île-de-France;1.68;15.72;8.7
2019-02-16T00:00:00-75;2019-02-16;75;Nouvelle-Aquitaine;2.16;18.14;10.15
2019-02-17T00:00:00-53;2019-02-17;53;Bretagne;5.38;13.98;9.68
2019-02-17T00:00:00-75;2019-02-17;75;Nouvelle-Aquitaine;5.46;18.63;12.04
2019-02-17T00:00:00-84;2019-02-17;84;Auvergne-Rhône-Alpes;0.35;17.22;8.78
2019-02-17T00:00:00-28;2019-02-17;28;Normandie;2.94;15.02;8.98
2019-02-17T00:00:00-27;2019-02-17;27;Bourgogne-Franche-Comté;-1.03;18.53;8.75
2019-02-18T00:00:00-11;2019-02-18;11;Île-de-France;1.46;15.26;8.36
2019-02-18T00:00:00-93;2019-02-18;93;Provence-Alpes-Côte d'Azur;2.0;14.12;8.06
2019-02-18T00:00:00-24;2019-02-18;24;Centre-Val de Loire;-0.68;16.32;7.82
2019-02-19T00:00:00-76;2019-02-19;76;Occitanie;3.15;14.32;8.74
2019-02-19T00:00:00-32;2019-02-19;32;Hauts-de-France;4.36;11.16;7.76
2019-02-19T00:00:00-27;2019-02-19;27;Bourgogne-Franche-Comté;1.15;13.27;7.21
2019-02-19T00:00:00-28;2019-02-19;28;Normandie;3.52;10.4;6.96
2019-02-20T00:00:00-94;2019-02-20;94;Corse;4.6;15.9;10.25
2019-02-20T00:00:00-76;2019-02-20;76;Occitanie;0.95;16.05;8.5
2019-02-21T00:00:00-11;2019-02-21;11;Île-de-France;2.24;16.24;9.24
2019-02-22T00:00:00-28;2019-02-22;28;Normandie;0.48;16.58;8.53
2019-02-22T00:00:00-11;2019-02-22;11;Île-de-France;2.5;17.2;9.85
2019-02-23T00:00:00-52;2019-02-23;52;Pays de la Loire;4.55;17.9;11.23
2019-02-23T00:00:00-27;2019-02-23;27;Bourgogne-Franche-Comté;1.85;15.8;8.83
2019-02-23T00:00:00-11;2019-02-23;11;Île-de-France;5.3;15.76;10.53
2019-02-23T00:00:00-53;2019-02-23;53;Bretagne;6.35;17.95;12.15
2019-02-23T00:00:00-75;2019-02-23;75;Nouvelle-Aquitaine;4.27;19.08;11.68
2019-02-24T00:00:00-11;2019-02-24;11;Île-de-France;1.9;14.9;8.4
2019-02-24T00:00:00-75;2019-02-24;75;Nouvelle-Aquitaine;4.38;16.37;10.38
2019-02-26T00:00:00-94;2019-02-26;94;Corse;6.6;16.95;11.78
2019-02-26T00:00:00-27;2019-02-26;27;Bourgogne-Franche-Comté;-0.38;18.97;9.29
2019-02-27T00:00:00-27;2019-02-27;27;Bourgogne-Franche-Comté;0.1;20.97;10.53
2019-02-28T00:00:00-94;2019-02-28;94;Corse;4.25;15.65;9.95
2019-02-28T00:00:00-75;2019-02-28;75;Nouvelle-Aquitaine;6.79;15.66;11.22
2019-02-28T00:00:00-28;2019-02-28;28;Normandie;6.46;13.84;10.15
2019-03-02T00:00:00-94;2019-03-02;94;Corse;5.0;16.3;10.65
2019-03-02T00:00:00-44;2019-03-02;44;Grand Est;5.61;10.96;8.29
2019-03-02T00:00:00-76;2019-03-02;76;Occitanie;6.21;15.89;11.05
2019-03-02T00:00:00-75;2019-03-02;75;Nouvelle-Aquitaine;6.48;15.39;10.94
2019-03-02T00:00:00-24;2019-03-02;24;Centre-Val de Loire;7.1;14.35;10.73
2019-03-02T00:00:00-27;2019-03-02;27;Bourgogne-Franche-Comté;5.47;10.83;8.15
2019-03-03T00:00:00-24;2019-03-03;24;Centre-Val de Loire;8.78;16.12;12.45
2019-03-03T00:00:00-84;2019-03-03;84;Auvergne-Rhône-Alpes;0.7;18.03;9.36
2019-03-03T00:00:00-75;2019-03-03;75;Nouvelle-Aquitaine;6.62;20.82;13.72
2019-03-04T00:00:00-94;2019-03-04;94;Corse;5.15;18.5;11.82
2019-03-04T00:00:00-27;2019-03-04;27;Bourgogne-Franche-Comté;6.6;13.17;9.88
2019-03-04T00:00:00-28;2019-03-04;28;Normandie;5.32;9.6;7.46
2019-03-05T00:00:00-93;2019-03-05;93;Provence-Alpes-Côte d'Azur;7.18;16.7;11.94
2019-03-05T00:00:00-44;2019-03-05;44;Grand Est;4.21;10.24;7.22
2019-03-05T00:00:00-94;2019-03-05;94;Corse;6.95;19.3;13.12
2019-03-06T00:00:00-28;2019-03-06;28;Normandie;8.54;12.16;10.35
2019-03-06T00:00:00-53;2019-03-06;53;Bretagne;9.4;13.32;11.36
2019-03-07T00:00:00-94;2019-03-07;94;Corse;10.15;17.5;13.82
2019-03-07T00:00:00-84;2019-03-07;84;Auvergne-Rhône-Alpes;6.31;13.53;9.92
2019-03-07T00:00:00-53;2019-03-07;53;Bretagne;5.92;12.02;8.98
2019-03-07T00:00:00-44;2019-03-07;44;Grand Est;7.16;12.04;9.6
2019-03-07T00:00:00-27;2019-03-07;27;Bourgogne-Franche-Comté;7.52;12.75;10.13
2019-03-07T00:00:00-52;2019-03-07;52;Pays de la Loire;6.65;12.75;9.7
2019-03-08T00:00:00-75;2019-03-08;75;Nouvelle-Aquitaine;5.54;13.54;9.54
2019-12-30T00:00:00-93;2019-12-30;93;Provence-Alpes-Côte d'Azur;0.97;12.37;6.67
2019-12-31T00:00:00-44;2019-12-31;44;Grand Est;-4.03;5.07;0.52
2020-01-05T00:00:00-75;2020-01-05;75;Nouvelle-Aquitaine;0.18;7.58;3.88
2020-01-05T00:00:00-94;2020-01-05;94;Corse;4.85;16.2;10.52
2020-01-05T00:00:00-32;2020-01-05;32;Hauts-de-France;5.52;7.92;6.72
2020-01-06T00:00:00-32;2020-01-06;32;Hauts-de-France;1.38;8.28;4.83
2020-01-06T00:00:00-52;2020-01-06;52;Pays de la Loire;-1.2;9.85;4.32
2020-01-07T00:00:00-53;2020-01-07;53;Bretagne;5.93;12.92;9.43
2020-01-07T00:00:00-24;2020-01-07;24;Centre-Val de Loire;4.83;10.63;7.73
2020-01-07T00:00:00-44;2020-01-07;44;Grand Est;-0.26;8.12;3.93
2020-01-08T00:00:00-28;2020-01-08;28;Normandie;10.42;12.62;11.52
2020-01-08T00:00:00-24;2020-01-08;24;Centre-Val de Loire;9.4;11.72;10.56
2020-01-09T00:00:00-53;2020-01-09;53;Bretagne;8.78;13.05;10.91
2020-01-09T00:00:00-28;2020-01-09;28;Normandie;10.02;12.72;11.37
2020-01-09T00:00:00-75;2020-01-09;75;Nouvelle-Aquitaine;7.01;14.79;10.9
2020-01-22T00:00:00-93;2020-01-22;93;Provence-Alpes-Côte d'Azur;7.25;13.63;10.44
2020-01-22T00:00:00-28;2020-01-22;28;Normandie;-2.12;4.94;1.41
2020-01-22T00:00:00-24;2020-01-22;24;Centre-Val de Loire;-2.58;6.12;1.77
2020-01-22T00:00:00-27;2020-01-22;27;Bourgogne-Franche-Comté;-5.2;5.37;0.08
2020-01-22T00:00:00-11;2020-01-22;11;Île-de-France;-2.7;3.62;0.46
2020-01-22T00:00:00-53;2020-01-22;53;Bretagne;0.1;8.0;4.05
2020-01-23T00:00:00-94;2020-01-23;94;Corse;5.25;16.05;10.65
2020-01-23T00:00:00-53;2020-01-23;53;Bretagne;1.55;7.18;4.36
2020-01-24T00:00:00-93;2020-01-24;93;Provence-Alpes-Côte d'Azur;7.43;12.72;10.07
2020-01-24T00:00:00-76;2020-01-24;76;Occitanie;4.21;13.31;8.76
2020-01-25T00:00:00-32;2020-01-25;32;Hauts-de-France;-0.42;3.86;1.72
2020-01-25T00:00:00-11;2020-01-25;11;Île-de-France;-2.12;5.84;1.86
2020-01-26T00:00:00-44;2020-01-26;44;Grand Est;0.05;9.16;4.61
2020-01-26T00:00:00-11;2020-01-26;11;Île-de-France;1.42;9.04;5.23
2020-01-26T00:00:00-94;2020-01-26;94;Corse;6.55;15.75;11.15
2020-01-26T00:00:00-53;2020-01-26;53;Bretagne;5.85;11.32;8.59
2020-01-27T00:00:00-11;2020-01-27;11;Île-de-France;6.98;8.92;7.95
2020-01-27T00:00:00-94;2020-01-27;94;Corse;5.1;15.8;10.45
2020-01-28T00:00:00-28;2020-01-28;28;Normandie;2.1;7.56;4.83
2020-01-28T00:00:00-24;2020-01-28;24;Centre-Val de Loire;5.18;9.23;7.21
2020-01-29T00:00:00-27;2020-01-29;27;Bourgogne-Franche-Comté;3.9;9.67;6.78
2020-01-30T00:00:00-76;2020-01-30;76;Occitanie;5.83;13.48;9.65
2020-01-30T00:00:00-84;2020-01-30;84;Auvergne-Rhône-Alpes;-0.03;10.23;5.1
2020-02-01T00:00:00-84;2020-02-01;84;Auvergne-Rhône-Alpes;4.95;13.75;9.35
2020-02-01T00:00:00-44;2020-02-01;44;Grand Est;9.82;13.06;11.44
2020-02-02T00:00:00-44;2020-02-02;44;Grand Est;8.88;14.82;11.85
2020-02-02T00:00:00-94;2020-02-02;94;Corse;8.2;17.6;12.9
2020-02-02T00:00:00-11;2020-02-02;11;Île-de-France;10.6;15.56;13.08
2020-02-02T00:00:00-28;2020-02-02;28;Normandie;7.72;14.08;10.9
2020-02-02T00:00:00-75;2020-02-02;75;Nouvelle-Aquitaine;11.18;18.34;14.76
2020-02-02T00:00:00-27;2020-02-02;27;Bourgogne-Franche-Comté;9.82;14.42;12.12
2020-02-02T00:00:00-53;2020-02-02;53;Bretagne;11.3;13.55;12.42
2020-02-03T00:00:00-94;2020-02-03;94;Corse;9.85;22.25;16.05
2020-02-03T00:00:00-27;2020-02-03;27;Bourgogne-Franche-Comté;11.48;16.12;13.8
2020-02-03T00:00:00-28;2020-02-03;28;Normandie;8.98;12.16;10.57
2020-02-03T00:00:00-76;2020-02-03;76;Occitanie;9.22;21.47;15.35
2020-02-04T00:00:00-75;2020-02-04;75;Nouvelle-Aquitaine;7.3;12.31;9.8
2020-02-04T00:00:00-27;2020-02-04;27;Bourgogne-Franche-Comté;3.93;7.8;5.87
2020-02-04T00:00:00-32;2020-02-04;32;Hauts-de-France;4.82;8.1;6.46
2020-02-04T00:00:00-28;2020-02-04;28;Normandie;5.26;9.06;7.16
2020-02-04T00:00:00-24;2020-02-04;24;Centre-Val de Loire;4.72;9.8;7.26
2020-02-05T00:00:00-27;2020-02-05;27;Bourgogne-Franche-Comté;3.13;8.68;5.91
2020-02-06T00:00:00-24;2020-02-06;24;Centre-Val de Loire;-1.32;10.13;4.41
2020-02-06T00:00:00-53;2020-02-06;53;Bretagne;0.52;11.38;5.95
2020-02-07T00:00:00-75;2020-02-07;75;Nouvelle-Aquitaine;2.73;15.58;9.16
2020-02-07T00:00:00-24;2020-02-07;24;Centre-Val de Loire;-1.17;12.52;5.68
2020-02-07T00:00:00-27;2020-02-07;27;Bourgogne-Franche-Comté;-2.18;11.58;4.7
2020-02-08T00:00:00-52;2020-02-08;52;Pays de la Loire;7.7;10.7;9.2
2020-02-08T00:00:00-44;2020-02-08;44;Grand Est;0.2;11.29;5.74
2020-02-09T00:00:00-32;2020-02-09;32;Hauts-de-France;6.64;13.26;9.95
2020-02-09T00:00:00-53;2020-02-09;53;Bretagne;7.28;13.2;10.24
2020-02-10T00:00:00-84;2020-02-10;84;Auvergne-Rhône-Alpes;9.43;14.82;12.12
2020-02-10T00:00:00-11;2020-02-10;11;Île-de-France;7.6;11.8;9.7
2020-02-10T00:00:00-27;2020-02-10;27;Bourgogne-Franche-Comté;9.3;13.33;11.32
2020-02-10T00:00:00-53;2020-02-10;53;Bretagne;8.28;12.45;10.36
2020-02-10T00:00:00-93;2020-02-10;93;Provence-Alpes-Côte d'Azur;8.02;18.23;13.12
2020-02-10T00:00:00-24;2020-02-10;24;Centre-Val de Loire;9.18;13.12;11.15
2020-02-10T00:00:00-44;2020-02-10;44;Grand Est;7.07;11.56;9.32
2020-02-11T00:00:00-53;2020-02-11;53;Bretagne;5.2;10.15;7.68
2020-02-11T00:00:00-27;2020-02-11;27;Bourgogne-Franche-Comté;5.78;10.07;7.92
2020-02-12T00:00:00-11;2020-02-12;11;Île-de-France;3.46;9.54;6.5
2020-02-12T00:00:00-76;2020-02-12;76;Occitanie;5.11;13.09;9.1
2020-02-12T00:00:00-27;2020-02-12;27;Bourgogne-Franche-Comté;3.1;10.03;6.57
2020-02-12T00:00:00-44;2020-02-12;44;Grand Est;2.56;8.52;5.54
2020-02-13T00:00:00-76;2020-02-13;76;Occitanie;2.28;15.54;8.91
2020-02-14T00:00:00-93;2020-02-14;93;Provence-Alpes-Côte d'Azur;5.28;15.67;10.48
2020-02-14T00:00:00-27;2020-02-14;27;Bourgogne-Franche-Comté;5.8;11.08;8.44
2020-02-14T00:00:00-24;2020-02-14;24;Centre-Val de Loire;7.83;12.85;10.34
2020-02-14T00:00:00-32;2020-02-14;32;Hauts-de-France;4.98;11.0;7.99
2020-02-14T00:00:00-52;2020-02-14;52;Pays de la Loire;7.4;13.8;10.6
2020-02-15T00:00:00-32;2020-02-15;32;Hauts-de-France;6.98;13.26;10.12
2020-02-16T00:00:00-27;2020-02-16;27;Bourgogne-Franche-Comté;7.42;17.28;12.35
2020-02-16T00:00:00-93;2020-02-16;93;Provence-Alpes-Côte d'Azur;4.82;14.4;9.61
2020-02-16T00:00:00-76;2020-02-16;76;Occitanie;6.95;15.75;11.35
2020-02-17T00:00:00-32;2020-02-17;32;Hauts-de-France;6.58;10.74;8.66
2020-02-17T00:00:00-28;2020-02-17;28;Normandie;5.66;10.96;8.31
2020-02-17T00:00:00-94;2020-02-17;94;Corse;5.9;16.05;10.98
2020-02-17T00:00:00-44;2020-02-17;44;Grand Est;6.66;10.74;8.7
2020-02-17T00:00:00-24;2020-02-17;24;Centre-Val de Loire;7.45;12.32;9.88
2020-02-18T00:00:00-75;2020-02-18;75;Nouvelle-Aquitaine;2.79;12.51;7.65
2020-02-19T00:00:00-76;2020-02-19;76;Occitanie;3.31;13.75;8.53
2020-02-19T00:00:00-44;2020-02-19;44;Grand Est;3.94;8.48;6.21
2020-02-19T00:00:00-27;2020-02-19;27;Bourgogne-Franche-Comté;4.97;9.53;7.25
2020-02-19T00:00:00-94;2020-02-19;94;Corse;6.35;16.05;11.2
2020-02-20T00:00:00-11;2020-02-20;11;Île-de-France;6.76;11.32;9.04
2020-02-20T00:00:00-28;2020-02-20;28;Normandie;6.12;12.06;9.09
2020-02-21T00:00:00-94;2020-02-21;94;Corse;5.9;16.45;11.18
2020-02-21T00:00:00-76;2020-02-21;76;Occitanie;3.72;14.8;9.26
2020-02-21T00:00:00-84;2020-02-21;84;Auvergne-Rhône-Alpes;3.15;11.13;7.14
2020-02-21T00:00:00-44;2020-02-21;44;Grand Est;1.15;9.78;5.46
2020-02-22T00:00:00-44;2020-02-22;44;Grand Est;0.35;13.02;6.69
2020-02-22T00:00:00-94;2020-02-22;94;Corse;5.45;16.85;11.15
2020-02-22T00:00:00-52;2020-02-22;52;Pays de la Loire;3.45;14.6;9.02
2020-02-23T00:00:00-24;2020-02-23;24;Centre-Val de Loire;7.4;12.85;10.12
2020-02-23T00:00:00-94;2020-02-23;94;Corse;5.85;16.4;11.12
2020-02-23T00:00:00-76;2020-02-23;76;Occitanie;1.87;19.17;10.52
2020-02-23T00:00:00-28;2020-02-23;28;Normandie;9.74;12.46;11.1
2020-02-23T00:00:00-53;2020-02-23;53;Bretagne;10.45;13.12;11.79
2020-02-23T00:00:00-52;2020-02-23;52;Pays de la Loire;9.45;11.9;10.68
2020-02-23T00:00:00-11;2020-02-23;11;Île-de-France;9.3;12.92;11.11
2020-02-24T00:00:00-53;2020-02-24;53;Bretagne;10.22;12.1;11.16
2020-02-24T00:00:00-32;2020-02-24;32;Hauts-de-France;6.06;12.14;9.1
2020-02-24T00:00:00-84;2020-02-24;84;Auvergne-Rhône-Alpes;2.95;19.89;11.42
2020-02-25T00:00:00-52;2020-02-25;52;Pays de la Loire;7.2;11.95;9.57
2020-02-25T00:00:00-27;2020-02-25;27;Bourgogne-Franche-Comté;6.02;10.73;8.38
2020-02-25T00:00:00-75;2020-02-25;75;Nouvelle-Aquitaine;8.0;12.78;10.39
2020-02-26T00:00:00-93;2020-02-26;93;Provence-Alpes-Côte d'Azur;6.25;11.52;8.88
2020-02-26T00:00:00-84;2020-02-26;84;Auvergne-Rhône-Alpes;2.45;6.91;4.68
2020-02-26T00:00:00-53;2020-02-26;53;Bretagne;2.68;11.35;7.01
2020-02-26T00:00:00-27;2020-02-26;27;Bourgogne-Franche-Comté;1.6;7.15;4.38
2020-02-27T00:00:00-94;2020-02-27;94;Corse;6.15;16.15;11.15
2020-02-29T00:00:00-94;2020-02-29;94;Corse;4.8;16.65;10.73
2020-02-29T00:00:00-52;2020-02-29;52;Pays de la Loire;7.1;12.3;9.7
2020-02-29T00:00:00-44;2020-02-29;44;Grand Est;5.59;14.16;9.88
2020-03-01T00:00:00-94;2020-03-01;94;Corse;8.0;16.15;12.08
2020-03-01T00:00:00-32;2020-03-01;32;Hauts-de-France;4.46;8.78;6.62
2020-03-01T00:00:00-44;2020-03-01;44;Grand Est;4.59;12.06;8.32
2020-03-02T00:00:00-94;2020-03-02;94;Corse;9.25;15.45;12.35
2020-03-02T00:00:00-75;2020-03-02;75;Nouvelle-Aquitaine;6.32;11.32;8.82
2020-03-03T00:00:00-24;2020-03-03;24;Centre-Val de Loire;0.93;8.48;4.71
2020-03-03T00:00:00-32;2020-03-03;32;Hauts-de-France;1.82;8.36;5.09
2020-03-03T00:00:00-11;2020-03-03;11;Île-de-France;1.24;9.06;5.15
2020-03-04T00:00:00-11;2020-03-04;11;Île-de-France;2.22;8.82;5.52
2020-03-04T00:00:00-53;2020-03-04;53;Bretagne;3.92;13.45;8.69
2020-03-04T00:00:00-76;2020-03-04;76;Occitanie;3.73;12.94;8.33
2020-03-04T00:00:00-52;2020-03-04;52;Pays de la Loire;2.75;12.25;7.5
2020-03-05T00:00:00-28;2020-03-05;28;Normandie;6.26;12.78;9.52
2020-03-05T00:00:00-84;2020-03-05;84;Auvergne-Rhône-Alpes;5.45;12.06;8.76
2020-03-06T00:00:00-93;2020-03-06;93;Provence-Alpes-Côte d'Azur;4.65;13.07;8.86
2020-03-06T00:00:00-11;2020-03-06;11;Île-de-France;5.32;9.88;7.6
2020-03-06T00:00:00-75;2020-03-06;75;Nouvelle-Aquitaine;4.99;9.61;7.3
2020-03-06T00:00:00-32;2020-03-06;32;Hauts-de-France;4.82;9.04;6.93
2020-03-06T00:00:00-53;2020-03-06;53;Bretagne;2.92;10.58;6.75
2020-03-07T00:00:00-53;2020-03-07;53;Bretagne;4.1;13.92;9.01
2020-03-07T00:00:00-28;2020-03-07;28;Normandie;2.4;11.3;6.85
2020-03-07T00:00:00-44;2020-03-07;44;Grand Est;0.34;9.7;5.02
2020-03-07T00:00:00-76;2020-03-07;76;Occitanie;4.71;12.5;8.6
2020-03-07T00:00:00-32;2020-03-07;32;Hauts-de-France;0.26;10.18;5.22
2020-03-08T00:00:00-84;2020-03-08;84;Auvergne-Rhône-Alpes;-0.72;13.93;6.6
2020-03-08T00:00:00-27;2020-03-08;27;Bourgogne-Franche-Comté;1.22;12.85;7.03
2020-03-09T00:00:00-24;2020-03-09;24;Centre-Val de Loire;4.25;11.97;8.11
2020-03-10T00:00:00-94;2020-03-10;94;Corse;5.7;16.9;11.3
