STATUT,INSEE_COM,NOM_COM,INSEE_ARR,NOM_DEP,INSEE_DEP,NOM_REG,INSEE_REG,CODE_EPCI,NOM_COM_M,Prixm2
Commune simple,"32275",Monpardiac,"3",GERS,"32",OCCITANIE,"76","243200508",MONPARDIAC,
Commune simple,"65170",Estampures,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070795",ESTAMPURES,
Commune simple,"39491",Coteaux du Lizon,"3",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200026573",COTEAUX DU LIZON,"1364"
Commune simple,"59211",Esquerchin,"3",NORD,"59",HAUTS-DE-FRANCE,"32","200044618",ESQUERCHIN,"1848"
Commune simple,"32042",Belloc-Saint-Clamens,"3",GERS,"32",OCCITANIE,"76","200035756",BELLOC-SAINT-CLAMENS,
Commune simple,"32216",Lourties-Monbrun,"3",GERS,"32",OCCITANIE,"76","200072320",LOURTIES-MONBRUN,"1126"
Commune simple,"29076",Milizac-Guipronvel,"1",FINISTERE,"29",BRETAGNE,"53","242900074",MILIZAC-GUIPRONVEL,"1549"
Commune simple,"02316",Fleury,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",FLEURY,"941"
Commune simple,"32020",Aux-Aussat,"3",GERS,"32",OCCITANIE,"76","200035756",AUX-AUSSAT,"1964"
Commune simple,"32015",Aujan-Mournède,"3",GERS,"32",OCCITANIE,"76","200072320",AUJAN-MOURNEDE,
Commune simple,"12090",Druelle Balsac,"2",AVEYRON,"12",OCCITANIE,"76","241200187",DRUELLE BALSAC,"1661"
Commune simple,"65341",Oroix,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",OROIX,"1594"
Commune simple,"26121",Espeluche,"2",DROME,"26",AUVERGNE-RHONE-ALPES,"84","200040459",ESPELUCHE,"1473"
Commune simple,"50260",Juvigny les Vallées,"1",MANCHE,"50",NORMANDIE,"28","200069425",JUVIGNY LES VALLEES,"864"
Commune simple,"72262",Loir en Vallée,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","200070373",LOIR EN VALLEE,"1148"
Commune simple,"08491",Vrigne aux Bois,"3",ARDENNES,"08",GRAND EST,"44","200041630",VRIGNE AUX BOIS,"1153"
Commune simple,"11414",Villar-en-Val,"1",AUDE,"11",OCCITANIE,"76","200035715",VILLAR-EN-VAL,"571"
Commune simple,"65244",Lagarde,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200069300",LAGARDE,"717"
Commune simple,"64452",Ponson-Dessus,"3",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200067296",PONSON-DESSUS,"1041"
Commune simple,"70489",Servance-Miellin,"1",HAUTE-SAONE,"70",BOURGOGNE-FRANCHE-COMTE,"27","247000854",SERVANCE-MIELLIN,"1181"
Commune simple,"61196",Belforêt-en-Perche,"3",ORNE,"61",NORMANDIE,"28","200071504",BELFORET-EN-PERCHE,"1338"
Commune simple,"38407",La Sure en Chartreuse,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","243800984",LA SURE EN CHARTREUSE,"1445"
Commune simple,"72025",Bazouges Cré sur Loir,"1",SARTHE,"72",PAYS DE LA LOIRE,"52","247200348",BAZOUGES CRE SUR LOIR,"992"
Commune simple,"65160",Escaunets,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",ESCAUNETS,"934"
Commune simple,"65250",Lalanne-Trie,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070795",LALANNE-TRIE,"652"
Commune simple,"32409",Samaran,"3",GERS,"32",OCCITANIE,"76","200072320",SAMARAN,
Commune simple,"65358",Peyret-Saint-André,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070795",PEYRET-SAINT-ANDRE,"890"
Commune simple,"65156",Dours,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070803",DOURS,"1212"
Commune simple,"65383",Sadournin,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200070795",SADOURNIN,"582"
Commune simple,"02255",Cys-la-Commune,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CYS-LA-COMMUNE,"721"
Commune simple,"32226",Manas-Bastanous,"3",GERS,"32",OCCITANIE,"76","200035756",MANAS-BASTANOUS,
Commune simple,"38292",Villages du Lac de Paladru,"2",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","243800984",VILLAGES DU LAC DE PALADRU,"1651"
Commune simple,"65397",Saint-Sever-de-Rustan,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",SAINT-SEVER-DE-RUSTAN,
Commune simple,"31412",Péguilhan,"2",HAUTE-GARONNE,"31",OCCITANIE,"76","200072643",PEGUILHAN,"984"
Commune simple,"41171",Oucques La Nouvelle,"1",LOIR-ET-CHER,"41",CENTRE-VAL DE LOIRE,"24","200055481",OUCQUES LA NOUVELLE,"1031"
Commune simple,"65254",Laméac,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",LAMEAC,"1091"
Commune simple,"65476",Villenave-près-Béarn,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",VILLENAVE-PRES-BEARN,
Commune simple,"32383",Saint-Justin,"3",GERS,"32",OCCITANIE,"76","243200508",SAINT-JUSTIN,"878"
Commune simple,"32058",Blousson-Sérian,"3",GERS,"32",OCCITANIE,"76","243200508",BLOUSSON-SERIAN,"930"
Commune simple,"32303",Pallanne,"3",GERS,"32",OCCITANIE,"76","243200508",PALLANNE,"1205"
Commune simple,"69228",Chabanière,"2",RHONE,"69",AUVERGNE-RHONE-ALPES,"84","246900740",CHABANIERE,"2145"
Commune simple,"32342",Ricourt,"3",GERS,"32",OCCITANIE,"76","243200508",RICOURT,"1185"
Commune simple,"32446",Tillac,"3",GERS,"32",OCCITANIE,"76","243200508",TILLAC,"672"
Commune simple,"02610",Pommiers,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",POMMIERS,"1526"
Commune simple,"32167",Laas,"3",GERS,"32",OCCITANIE,"76","243200425",LAAS,"1324"
Commune simple,"32008",Armentieux,"3",GERS,"32",OCCITANIE,"76","243200508",ARMENTIEUX,
Commune simple,"27645",Tocqueville,"2",EURE,"27",NORMANDIE,"28","200066405",TOCQUEVILLE,"533"
Commune simple,"65174",Estirac,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",ESTIRAC,
Commune simple,"60072",Bitry,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",BITRY,"1493"
Commune simple,"61474",Gouffern en Auge,"2",ORNE,"61",NORMANDIE,"28","200068450",GOUFFERN EN AUGE,"1149"
Commune simple,"65264",Lascazères,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",LASCAZERES,"639"
Commune simple,"64193",Corbère-Abères,"3",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200067296",CORBERE-ABERES,"938"
Commune simple,"65049",Auriébat,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",AURIEBAT,"1129"
Commune simple,"73227",Courchevel,"1",SAVOIE,"73",AUVERGNE-RHONE-ALPES,"84","200040798",COURCHEVEL,"6151"
Commune simple,"65273",Liac,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",LIAC,"810"
Commune simple,"64323",Lasserre,"3",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200067296",LASSERRE,"832"
Commune simple,"41142",Valencisse,"1",LOIR-ET-CHER,"41",CENTRE-VAL DE LOIRE,"24","200030385",VALENCISSE,"1157"
Commune simple,"41167",Veuzain-sur-Loire,"1",LOIR-ET-CHER,"41",CENTRE-VAL DE LOIRE,"24","200030385",VEUZAIN-SUR-LOIRE,"1247"
Commune simple,"32273",Monlezun,"3",GERS,"32",OCCITANIE,"76","243200508",MONLEZUN,"1531"
Commune simple,"27631",Thierville,"2",EURE,"27",NORMANDIE,"28","200065787",THIERVILLE,"1121"
Commune simple,"41055",Valloire-sur-Cisse,"1",LOIR-ET-CHER,"41",CENTRE-VAL DE LOIRE,"24","200030385",VALLOIRE-SUR-CISSE,"1280"
Commune simple,"65304",Maubourguet,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",MAUBOURGUET,"1148"
Commune simple,"25147",Chemaudin et Vaux,"1",DOUBS,"25",BOURGOGNE-FRANCHE-COMTE,"27","242500361",CHEMAUDIN ET VAUX,"1830"
Commune simple,"78403",Mézy-sur-Seine,"1",YVELINES,"78",ILE-DE-FRANCE,"11","200059889",MEZY-SUR-SEINE,"1879"
Commune simple,"28330",Villemaury,"2",EURE-ET-LOIR,"28",CENTRE-VAL DE LOIRE,"24","200069961",VILLEMAURY,"918"
Commune simple,"32205",Laveraët,"3",GERS,"32",OCCITANIE,"76","243200508",LAVERAET,
Commune simple,"28103",Cloyes-les-Trois-Rivières,"2",EURE-ET-LOIR,"28",CENTRE-VAL DE LOIRE,"24","200069961",CLOYES-LES-TROIS-RIVIERES,"1086"
Commune simple,"28012",Commune nouvelle d'Arrou,"2",EURE-ET-LOIR,"28",CENTRE-VAL DE LOIRE,"24","200069961",COMMUNE NOUVELLE D'ARROU,"949"
Commune simple,"32367",Saint-Christaud,"3",GERS,"32",OCCITANIE,"76","243200425",SAINT-CHRISTAUD,
Commune simple,"85159",Nalliers,"1",VENDEE,"85",PAYS DE LA LOIRE,"52","200073260",NALLIERS,"999"
Commune simple,"16046",Côteaux du Blanzacais,"2",CHARENTE,"16",NOUVELLE-AQUITAINE,"75","200029734",COTEAUX DU BLANZACAIS,"1228"
Commune simple,"09062",Bordes-Uchentein,"3",ARIEGE,"09",OCCITANIE,"76","200067940",BORDES-UCHENTEIN,"1153"
Commune simple,"29021",Plounéour-Brignogan-plages,"1",FINISTERE,"29",BRETAGNE,"53","242900793",PLOUNEOUR-BRIGNOGAN-PLAGES,"1147"
Commune simple,"32233",Marciac,"3",GERS,"32",OCCITANIE,"76","243200508",MARCIAC,"1152"
Commune simple,"65240",Labatut-Rivière,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",LABATUT-RIVIERE,"937"
Commune simple,"32030",Bars,"3",GERS,"32",OCCITANIE,"76","243200425",BARS,"636"
Commune simple,"32427",Sembouès,"3",GERS,"32",OCCITANIE,"76","243200508",SEMBOUES,"889"
Commune simple,"64451",Ponson-Debat-Pouts,"3",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200072106",PONSON-DEBAT-POUTS,"967"
Commune simple,"05101",Vallouise-Pelvoux,"1",HAUTES-ALPES,"05",PROVENCE-ALPES-COTE D'AZUR,"93","240500462",VALLOUISE-PELVOUX,"2568"
Commune simple,"65406",Sarniguet,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200069300",SARNIGUET,"1145"
Commune simple,"65121",Camalès,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",CAMALES,"1245"
Commune simple,"33106",Castets et Castillon,"3",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","200043974",CASTETS ET CASTILLON,"1246"
Commune simple,"65102",Bouilh-Devant,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",BOUILH-DEVANT,
Commune simple,"78033",Aulnay-sur-Mauldre,"1",YVELINES,"78",ILE-DE-FRANCE,"11","200059889",AULNAY-SUR-MAULDRE,"2900"
Commune simple,"65297",Mansan,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",MANSAN,
Commune simple,"14349",Laize-Clinchamps,"2",CALVADOS,"14",NORMANDIE,"28","200066728",LAIZE-CLINCHAMPS,"1524"
Commune simple,"65425",Siarrouy,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",SIARROUY,"1079"
Commune simple,"64173",Casteide-Doat,"3",PYRENEES-ATLANTIQUES,"64",NOUVELLE-AQUITAINE,"75","200072106",CASTEIDE-DOAT,
Commune simple,"39530",Thoirette-Coisia,"2",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200012060",THOIRETTE-COISIA,"1064"
Commune simple,"39273",Montlainsia,"2",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200012060",MONTLAINSIA,
Commune simple,"39485",Val Suran,"2",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200012060",VAL SURAN,"1182"
Commune simple,"39018",Aromas,"2",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200012060",AROMAS,"943"
Commune simple,"85158",Mouzeuil-Saint-Martin,"1",VENDEE,"85",PAYS DE LA LOIRE,"52","200071934",MOUZEUIL-SAINT-MARTIN,"915"
Commune simple,"32464",Villecomtal-sur-Arros,"3",GERS,"32",OCCITANIE,"76","200035756",VILLECOMTAL-SUR-ARROS,"851"
Commune simple,"27412",Terres de Bord,"1",EURE,"27",NORMANDIE,"28","200035665",TERRES DE BORD,"2004"
Commune simple,"32177",Lagarde-Hachan,"3",GERS,"32",OCCITANIE,"76","200035756",LAGARDE-HACHAN,"656"
Commune simple,"32034",Bazugues,"3",GERS,"32",OCCITANIE,"76","200035756",BAZUGUES,"2337"
Commune simple,"17369",Saint-Martin-de-Ré,"3",CHARENTE-MARITIME,"17",NOUVELLE-AQUITAINE,"75","241700459",SAINT-MARTIN-DE-RE,"4890"
Commune simple,"54153",Dampvitoux,"1",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200070738",DAMPVITOUX,
Commune simple,"14347",Dialan sur Chaîne,"4",CALVADOS,"14",NORMANDIE,"28","200069524",DIALAN SUR CHAINE,"946"
Commune simple,"14143",Caumont-sur-Aure,"4",CALVADOS,"14",NORMANDIE,"28","200069524",CAUMONT-SUR-AURE,"1123"
Commune simple,"27090",Bosroumois,"2",EURE,"27",NORMANDIE,"28","200066405",BOSROUMOIS,"1315"
Sous-préfecture,"32256",Mirande,"3",GERS,"32",OCCITANIE,"76","243200425",MIRANDE,"1024"
Commune simple,"50139",Condé-sur-Vire,"4",MANCHE,"50",NORMANDIE,"28","200066389",CONDE-SUR-VIRE,"965"
Commune simple,"32389",Saint-Martin,"3",GERS,"32",OCCITANIE,"76","200035756",SAINT-MARTIN,"993"
Commune simple,"14579",Seulline,"4",CALVADOS,"14",NORMANDIE,"28","200069524",SEULLINE,"774"
Commune simple,"33435",Saint-Macaire,"3",GIRONDE,"33",NOUVELLE-AQUITAINE,"75","200043974",SAINT-MACAIRE,"1304"
Commune simple,"32257",Mirannes,"1",GERS,"32",OCCITANIE,"76","243200607",MIRANNES,
Commune simple,"14011",Aurseulles,"4",CALVADOS,"14",NORMANDIE,"28","200069524",AURSEULLES,"1085"
Commune simple,"32402",Saint-Paul-de-Baïse,"1",GERS,"32",OCCITANIE,"76","243200607",SAINT-PAUL-DE-BAISE,
Commune simple,"50444",Saint-Amand-Villages,"4",MANCHE,"50",NORMANDIE,"28","200066389",SAINT-AMAND-VILLAGES,"975"
Commune simple,"32293",Mouchès,"3",GERS,"32",OCCITANIE,"76","243200425",MOUCHES,"1760"
Commune simple,"32215",Loubersan,"3",GERS,"32",OCCITANIE,"76","200035756",LOUBERSAN,"1946"
Commune simple,"27531",Saint-Denis-des-Monts,"2",EURE,"27",NORMANDIE,"28","200066405",SAINT-DENIS-DES-MONTS,"791"
Commune simple,"14672",Val de Drôme,"4",CALVADOS,"14",NORMANDIE,"28","200069524",VAL DE DROME,"1178"
Commune simple,"14027",Les Monts d'Aunay,"4",CALVADOS,"14",NORMANDIE,"28","200069524",LES MONTS D'AUNAY,"1066"
Commune simple,"32156",Idrac-Respaillès,"3",GERS,"32",OCCITANIE,"76","200035756",IDRAC-RESPAILLES,"1321"
Commune simple,"14357",Terres de Druance,"4",CALVADOS,"14",NORMANDIE,"28","200068799",TERRES DE DRUANCE,"754"
Commune simple,"01098",Chazey-Bons,"1",AIN,"01",AUVERGNE-RHONE-ALPES,"84","200040350",CHAZEY-BONS,"1185"
Commune simple,"24117",Les Coteaux Périgourdins,"4",DORDOGNE,"24",NOUVELLE-AQUITAINE,"75","200041150",LES COTEAUX PERIGOURDINS,"1043"
Commune simple,"54511",Sponville,"1",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200070738",SPONVILLE,
Commune simple,"32172",Labéjan,"3",GERS,"32",OCCITANIE,"76","200035756",LABEJAN,"759"
Commune simple,"32200",Lasséran,"3",GERS,"32",OCCITANIE,"76","200072320",LASSERAN,"756"
Commune simple,"51650",Voilemont,"5",MARNE,"51",GRAND EST,"44","200042703",VOILEMONT,
Commune simple,"32071",Caillavet,"1",GERS,"32",OCCITANIE,"76","243200607",CAILLAVET,"1828"
Commune simple,"27354",Iville,"2",EURE,"27",NORMANDIE,"28","242700607",IVILLE,"2089"
Commune simple,"48027",Mont Lozère et Goulet,"2",LOZERE,"48",OCCITANIE,"76","200069128",MONT LOZERE ET GOULET,"1101"
Commune simple,"32393",Saint-Maur,"3",GERS,"32",OCCITANIE,"76","243200425",SAINT-MAUR,
Commune simple,"32104",Clermont-Pouyguillès,"3",GERS,"32",OCCITANIE,"76","200035756",CLERMONT-POUYGUILLES,"3124"
Commune simple,"32029",Barran,"3",GERS,"32",OCCITANIE,"76","200072320",BARRAN,"1728"
Commune simple,"65269",Lescurry,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",LESCURRY,
Commune simple,"32381",Saint-Jean-le-Comtal,"3",GERS,"32",OCCITANIE,"76","200072320",SAINT-JEAN-LE-COMTAL,"1328"
Commune simple,"24216",La Jemaye-Ponteyraud,"3",DORDOGNE,"24",NOUVELLE-AQUITAINE,"75","200040400",LA JEMAYE-PONTEYRAUD,"838"
Commune simple,"27425",Nassandres sur Risle,"2",EURE,"27",NORMANDIE,"28","200066413",NASSANDRES SUR RISLE,"1255"
Commune simple,"24490",Saint Privat en Périgord,"3",DORDOGNE,"24",NOUVELLE-AQUITAINE,"75","242400935",SAINT PRIVAT EN PERIGORD,
Commune simple,"27572",Saint-Meslin-du-Bosc,"2",EURE,"27",NORMANDIE,"28","200066405",SAINT-MESLIN-DU-BOSC,"1264"
Commune simple,"35191",Les Portes du Coglais,"1",ILLE-ET-VILAINE,"35",BRETAGNE,"53","200070688",LES PORTES DU COGLAIS,"942"
Commune simple,"39008",Amange,"1",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200010650",AMANGE,"1510"
Commune simple,"50487",Saint-James,"1",MANCHE,"50",NORMANDIE,"28","200069425",SAINT-JAMES,"979"
Commune simple,"35257",Maen Roch,"1",ILLE-ET-VILAINE,"35",BRETAGNE,"53","200070688",MAEN ROCH,"1120"
Commune simple,"22158",Guerlédan,"4",COTES-D'ARMOR,"22",BRETAGNE,"53","200067460",GUERLEDAN,"943"
Commune simple,"54353",Mars-la-Tour,"1",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200070738",MARS-LA-TOUR,"1012"
Commune simple,"56061",La Gacilly,"3",MORBIHAN,"56",BRETAGNE,"53","200066785",LA GACILLY,"1050"
Commune simple,"56033",Carentoir,"3",MORBIHAN,"56",BRETAGNE,"53","200066785",CARENTOIR,"1076"
Commune simple,"35168",Val d'Anast,"2",ILLE-ET-VILAINE,"35",BRETAGNE,"53","200043990",VAL D'ANAST,"1292"
Commune simple,"02476",Mennevret,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",MENNEVRET,"1054"
Commune simple,"59545",Saint-Souplet,"2",NORD,"59",HAUTS-DE-FRANCE,"32","200030633",SAINT-SOUPLET,"1208"
Commune simple,"59395",Mazinghien,"2",NORD,"59",HAUTS-DE-FRANCE,"32","200030633",MAZINGHIEN,"780"
Commune simple,"02784",Petit-Verly,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",PETIT-VERLY,
Commune simple,"02647",Ribeauville,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",RIBEAUVILLE,"731"
Commune simple,"59136",Le Cateau-Cambrésis,"2",NORD,"59",HAUTS-DE-FRANCE,"32","200030633",LE CATEAU-CAMBRESIS,"899"
Commune simple,"57231",Foville,"9",MOSELLE,"57",GRAND EST,"44","200039907",FOVILLE,
Commune simple,"02753",Tupigny,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",TUPIGNY,"731"
Commune simple,"02760",La Vallée-Mulâtre,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",LA VALLEE-MULATRE,
Commune simple,"02683",Saint-Martin-Rivière,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",SAINT-MARTIN-RIVIERE,
Commune simple,"02358",Grougis,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",GROUGIS,"729"
Commune simple,"59118",Busigny,"2",NORD,"59",HAUTS-DE-FRANCE,"32","200030633",BUSIGNY,"833"
Commune simple,"02769",Vaux-Andigny,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",VAUX-ANDIGNY,"2859"
Commune simple,"02830",Wassigny,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",WASSIGNY,"798"
Commune simple,"02783",Grand-Verly,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",GRAND-VERLY,"997"
Commune simple,"02757",Vadencourt,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",VADENCOURT,"639"
Commune simple,"02488",Molain,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",MOLAIN,
Commune simple,"02061",Becquigny,"3",AISNE,"02",HAUTS-DE-FRANCE,"32","240200493",BECQUIGNY,"829"
Commune simple,"02006",Aisonville-et-Bernoville,"5",AISNE,"02",HAUTS-DE-FRANCE,"32","200071983",AISONVILLE-ET-BERNOVILLE,"950"
Commune simple,"32254",Miramont-d'Astarac,"3",GERS,"32",OCCITANIE,"76","200035756",MIRAMONT-D'ASTARAC,"1261"
Commune simple,"80295",Étinehem-Méricourt,"4",SOMME,"80",HAUTS-DE-FRANCE,"32","248000747",ETINEHEM-MERICOURT,"1137"
Commune simple,"53228",Blandouet-Saint Jean,"3",MAYENNE,"53",PAYS DE LA LOIRE,"52","200033298",BLANDOUET-SAINT JEAN,"841"
Commune simple,"48087",Prinsuéjols-Malbouzon,"2",LOZERE,"48",OCCITANIE,"76","200069144",PRINSUEJOLS-MALBOUZON,"724"
Commune simple,"55256",Jonville-en-Woëvre,"2",MEUSE,"55",GRAND EST,"44","200034874",JONVILLE-EN-WOEVRE,"861"
Commune simple,"25222",Étalans,"3",DOUBS,"25",BOURGOGNE-FRANCHE-COMTE,"27","242504181",ETALANS,"1475"
Commune simple,"37232",Côteaux-sur-Loire,"1",INDRE-ET-LOIRE,"37",CENTRE-VAL DE LOIRE,"24","200072981",COTEAUX-SUR-LOIRE,"1136"
Commune simple,"17222",Marsilly,"3",CHARENTE-MARITIME,"17",NOUVELLE-AQUITAINE,"75","241700434",MARSILLY,"2380"
Commune simple,"27654",Tourville-la-Campagne,"2",EURE,"27",NORMANDIE,"28","200066405",TOURVILLE-LA-CAMPAGNE,"1064"
Commune simple,"55265",Labeuville,"3",MEUSE,"55",GRAND EST,"44","245501176",LABEUVILLE,
Commune simple,"54477",Saint-Julien-lès-Gorze,"1",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200070738",SAINT-JULIEN-LES-GORZE,"722"
Commune simple,"57708",Verny,"9",MOSELLE,"57",GRAND EST,"44","200039907",VERNY,
Commune simple,"54182",Essey-et-Maizerais,"4",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200070738",ESSEY-ET-MAIZERAIS,"673"
Commune simple,"46063",Castelnau Montratier-Sainte Alauzie,"1",LOT,"46",OCCITANIE,"76","200039519",CASTELNAU MONTRATIER-SAINTE ALAUZIE,"1214"
Commune simple,"46156",Bellefont-La Rauze,"1",LOT,"46",OCCITANIE,"76","200023737",BELLEFONT-LA RAUZE,"860"
Commune simple,"39510",Septmoncel les Molunes,"3",JURA,"39",BOURGOGNE-FRANCHE-COMTE,"27","200026573",SEPTMONCEL LES MOLUNES,"3114"
Commune simple,"22055",Binic-Étables-sur-Mer,"4",COTES-D'ARMOR,"22",BRETAGNE,"53","200069409",BINIC-ETABLES-SUR-MER,"1909"
Commune simple,"38253",Les Deux Alpes,"1",ISERE,"38",AUVERGNE-RHONE-ALPES,"84","243800745",LES DEUX ALPES,"3078"
Commune simple,"27327",Hectomare,"2",EURE,"27",NORMANDIE,"28","242700607",HECTOMARE,"748"
Commune simple,"73235",Saint François Longchamp,"3",SAVOIE,"73",AUVERGNE-RHONE-ALPES,"84","247300361",SAINT FRANCOIS LONGCHAMP,"2680"
Commune simple,"32045",Berdoues,"3",GERS,"32",OCCITANIE,"76","200035756",BERDOUES,"1478"
Commune simple,"54357",Maxéville,"3",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","245400676",MAXEVILLE,"1659"
Commune simple,"52140",Colombey les Deux Églises,"1",HAUTE-MARNE,"52",GRAND EST,"44","200068658",COLOMBEY LES DEUX EGLISES,"991"
Commune simple,"50184",Flamanville,"2",MANCHE,"50",NORMANDIE,"28","200067205",FLAMANVILLE,"1423"
Commune simple,"50230",Hardinvast,"2",MANCHE,"50",NORMANDIE,"28","200067205",HARDINVAST,"1314"
Commune simple,"50238",Héauville,"2",MANCHE,"50",NORMANDIE,"28","200067205",HEAUVILLE,"772"
Commune simple,"50598",Tocqueville,"2",MANCHE,"50",NORMANDIE,"28","200067205",TOCQUEVILLE,"1296"
Commune simple,"32065",Le Brouilh-Monbert,"3",GERS,"32",OCCITANIE,"76","200072320",LE BROUILH-MONBERT,"647"
Commune simple,"50162",Digosville,"2",MANCHE,"50",NORMANDIE,"28","200067205",DIGOSVILLE,"1624"
Commune simple,"50294",Martinvast,"2",MANCHE,"50",NORMANDIE,"28","200067205",MARTINVAST,"1179"
Commune simple,"50142",Vicq-sur-Mer,"2",MANCHE,"50",NORMANDIE,"28","200067205",VICQ-SUR-MER,"1283"
Commune simple,"50469",Sainte-Geneviève,"2",MANCHE,"50",NORMANDIE,"28","200067205",SAINTE-GENEVIEVE,"1910"
Commune simple,"65311",Mingot,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",MINGOT,
Commune simple,"32394",Saint-Médard,"3",GERS,"32",OCCITANIE,"76","200035756",SAINT-MEDARD,"1612"
Commune simple,"50135",Clitourps,"2",MANCHE,"50",NORMANDIE,"28","200067205",CLITOURPS,"1262"
Commune simple,"50539",Saint-Pierre-Église,"2",MANCHE,"50",NORMANDIE,"28","200067205",SAINT-PIERRE-EGLISE,"1382"
Commune simple,"50619",Le Vast,"2",MANCHE,"50",NORMANDIE,"28","200067205",LE VAST,"2010"
Commune simple,"50618",Varouville,"2",MANCHE,"50",NORMANDIE,"28","200067205",VAROUVILLE,"1061"
Commune simple,"50209",Gonneville-Le Theil,"2",MANCHE,"50",NORMANDIE,"28","200067205",GONNEVILLE-LE THEIL,"1368"
Commune simple,"50175",Éroudeville,"2",MANCHE,"50",NORMANDIE,"28","200067205",EROUDEVILLE,"745"
Commune simple,"50305",Le Mesnil-au-Val,"2",MANCHE,"50",NORMANDIE,"28","200067205",LE MESNIL-AU-VAL,"1581"
Commune simple,"65299",Marsac,"3",HAUTES-PYRENEES,"65",OCCITANIE,"76","200072106",MARSAC,"1267"
Commune simple,"50604",Tréauville,"2",MANCHE,"50",NORMANDIE,"28","200067205",TREAUVILLE,"1298"
Commune simple,"50087",Brix,"2",MANCHE,"50",NORMANDIE,"28","200067205",BRIX,"1490"
Commune simple,"55431",Richecourt,"2",MEUSE,"55",GRAND EST,"44","200034874",RICHECOURT,
Sous-préfecture,"50129",Cherbourg-en-Cotentin,"2",MANCHE,"50",NORMANDIE,"28","200067205",CHERBOURG-EN-COTENTIN,"1586"
Commune simple,"50172",Émondeville,"2",MANCHE,"50",NORMANDIE,"28","200067205",EMONDEVILLE,"1798"
