rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;VERSAILLES;095;VAL-D'OISE;0951299W;ECOLE PRIMAIRE JEAN MOULIN 1;95268;GARGES LES GONESSE;public;77.6
2021-2022;VERSAILLES;095;VAL-D'OISE;0951303A;ECOLE ELEMENTAIRE PARC DE CASSAN;95313;L ISLE ADAM;public;121.9
2021-2022;VERSAILLES;095;VAL-D'OISE;0951364S;ECOLE ELEMENTAIRE LA FONTAINE BERTIN;95252;FRANCONVILLE;public;85.5
2021-2022;VERSAILLES;095;VAL-D'OISE;0951365T;ECOLE ELEMENTAIRE GASTON RAMON;95582;SANNOIS;public;84.5
2021-2022;VERSAILLES;095;VAL-D'OISE;0951417Z;ECOLE ELEMENTAIRE LA JUSTICE;95127;CERGY;public;84.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0951419B;ECOLE ELEMENTAIRE LES LONGUES RAYES;95218;ERAGNY;public;110.0
2021-2022;VERSAILLES;095;VAL-D'OISE;0951420C;ECOLE ELEMENTAIRE LES AUNAIES;95039;AUVERS SUR OISE;public;123.3
2021-2022;VERSAILLES;095;VAL-D'OISE;0951421D;ECOLE ELEMENTAIRE LA GARENNE;95371;MARLY LA VILLE;public;123.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0951478R;ECOLE PRIMAIRE LES BOURGUIGNONS;95229;EZANVILLE;public;112.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0951562G;ECOLE ELEMENTAIRE LE CHAT PERCHE;95127;CERGY;public;84.9
2021-2022;VERSAILLES;095;VAL-D'OISE;0951564J;ECOLE PRIMAIRE VAN GOGH;95424;MONTIGNY LES CORMEILLES;public;90.1
2021-2022;VERSAILLES;095;VAL-D'OISE;0951665U;ECOLE ELEMENTAIRE LE TERROIR;95127;CERGY;public;98.2
2021-2022;VERSAILLES;095;VAL-D'OISE;0951719C;ECOLE ELEMENTAIRE VICTOR SCHOELCHER;95355;MAGNY EN VEXIN;public;102.6
2021-2022;VERSAILLES;095;VAL-D'OISE;0951734U;ECOLE ELEMENTAIRE L ALLEE COUVERTE;95637;VAUREAL;public;111.0
2021-2022;VERSAILLES;095;VAL-D'OISE;0951735V;ECOLE PRIMAIRE LES SABLONS;95637;VAUREAL;public;105.0
2021-2022;VERSAILLES;095;VAL-D'OISE;0951762Z;ECOLE ELEMENTAIRE JEAN MONNET;95019;ARNOUVILLE;public;89.3
2021-2022;VERSAILLES;095;VAL-D'OISE;0951784Y;ECOLE PRIMAIRE LA FONTAINE BLEUE;95052;BEAUMONT SUR OISE;public;89.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0951785Z;ECOLE PRIMAIRE VICTOR HUGO;95574;SAINT PRIX;public;129.4
2021-2022;VERSAILLES;095;VAL-D'OISE;0951833B;ECOLE ELEMENTAIRE DE VAUX;95394;MERY SUR OISE;public;106.9
2021-2022;VERSAILLES;095;VAL-D'OISE;0951846R;ECOLE ELEMENTAIRE MARIE CURIE;95277;GONESSE;public;91.8
2021-2022;VERSAILLES;095;VAL-D'OISE;0951928E;ECOLE PRIMAIRE GEORGES DUHAMEL;95134;CHAMPAGNE SUR OISE;public;108.0
2021-2022;VERSAILLES;095;VAL-D'OISE;0951951E;ECOLE ELEMENTAIRE ANTOINE DE SAINT EXUPERY;95268;GARGES LES GONESSE;public;75.9
2021-2022;VERSAILLES;095;VAL-D'OISE;0951953G;ECOLE PRIMAIRE JACQUES PREVERT;95280;GOUSSAINVILLE;public;86.8
2021-2022;VERSAILLES;095;VAL-D'OISE;0951977H;ECOLE ELEMENTAIRE PAUL ELUARD;95280;GOUSSAINVILLE;public;86.8
2021-2022;VERSAILLES;095;VAL-D'OISE;0952097N;ECOLE PRIMAIRE GARE RENE WATRELOT;95252;FRANCONVILLE;public;110.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0952098P;ECOLE ELEMENTAIRE JEAN CARNOT;95252;FRANCONVILLE;public;121.2
2021-2022;VERSAILLES;095;VAL-D'OISE;0952100S;ECOLE PRIMAIRE JEAN JAURES;95219;ERMONT;public;124.7
2021-2022;VERSAILLES;095;VAL-D'OISE;0952132B;ECOLE ELEMENTAIRE LE NAUTILUS;95127;CERGY;public;100.2
2021-2022;VERSAILLES;095;VAL-D'OISE;0952169S;ECOLE ELEMENTAIRE PAULINE KERGOMARD;95018;ARGENTEUIL;public;89.2
2021-2022;VERSAILLES;095;VAL-D'OISE;0952202C;ECOLE ELEMENTAIRE PRIVE GUEOULAT ISRAËL DES INSTITUTIONS LOUBAVITCH;95585;SARCELLES;privé sous contrat;110.2
2021-2022;VERSAILLES;095;VAL-D'OISE;0952227E;ECOLE PRIMAIRE LOUISE MICHEL;95488;PIERRELAYE;public;89.9
2021-2022;VERSAILLES;095;VAL-D'OISE;0952244Y;ECOLE PRIMEIRE LES QUATRE ORMES;95042;BAILLET EN FRANCE;public;140.5
2021-2022;VERSAILLES;095;VAL-D'OISE;0952246A;ECOLE PRIMAIRE SIMONE VEIL;95060;BESSANCOURT;public;81.6
2021-2022;VERSAILLES;095;VAL-D'OISE;0952250E;ECOLE PRIMAIRE PUBLIQUE YVES COPPENS;95424;MONTIGNY LES CORMEILLES;public;87.9
2021-2022;CORSE;02A;CORSE-DU-SUD;6200121M;ECOLE PRIMAIRE M ET T MARCELLESI PORTO VECCHIO 2;2A247;PORTO VECCHIO;public;90.3
2021-2022;CORSE;02A;CORSE-DU-SUD;6200126T;ECOLE PRIMAIRE DE MURATELLO;2A247;PORTO VECCHIO;public;101.3
2021-2022;CORSE;02A;CORSE-DU-SUD;6200393H;ECOLE PRIMAIRE SALINES 6 AJACCIO;2A004;AJACCIO;public;77.7
2021-2022;CORSE;02A;CORSE-DU-SUD;6200462H;ECOLE PRIMAIRE BASTELICA;2A031;BASTELICA;public;101.7
2021-2022;CORSE;02A;CORSE-DU-SUD;6200464K;ECOLE PRIMAIRE ECCICA SUARELLA;2A104;ECCICA SUARELLA;public;115.2
2021-2022;CORSE;02A;CORSE-DU-SUD;6200472U;ECOLE PRIMAIRE SARI D ORCINO;2A270;SARI D ORCINO;public;103.1
2021-2022;CORSE;02A;CORSE-DU-SUD;6200490N;ECOLE PRIMAIRE SAINT JEAN 1 AJACCIO;2A004;AJACCIO;public;85.7
2021-2022;CORSE;02A;CORSE-DU-SUD;6200617B;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH AJACCIO;2A004;AJACCIO;privé sous contrat;122.0
2021-2022;CORSE;02A;CORSE-DU-SUD;6200625K;ECOLE PRIMAIRE SIMONE VEIL AJACCIO;2A004;AJACCIO;public;83.6
2021-2022;CORSE;02A;CORSE-DU-SUD;6200648K;ECOLE PRIMAIRE RUPIONE PIETROSELLA;2A228;PIETROSELLA;public;119.5
2021-2022;CORSE;02A;CORSE-DU-SUD;6200688D;ECOLE PRIMAIRE AUGUSTIN GAMBARELLI BASTELICACCIA;2A032;BASTELICACCIA;public;114.1
2021-2022;CORSE;02B;HAUTE-CORSE;7200095R;ECOLE PRIMAIRE LUSTINCONE;2B009;ALERIA;public;88.2
2021-2022;CORSE;02B;HAUTE-CORSE;7200224F;ECOLE PRIMAIRE URTACA;2B332;URTACA;public;98.4
2021-2022;CORSE;02B;HAUTE-CORSE;7200237V;ECOLE PRIMAIRE ALCAJOLA BILINGUE LCC;2B010;ALGAJOLA;public;94.6
2021-2022;CORSE;02B;HAUTE-CORSE;7200265A;ECOLE PRIMAIRE PUNTICCHIU SANTA LUCIA DI MORIANI;2B307;SANTA LUCIA DI MORIANI;public;92.2
2021-2022;CORSE;02B;HAUTE-CORSE;7200296J;ECOLE PRIMAIRE AGHIONE;2B002;AGHIONE;public;66.9
2021-2022;CORSE;02B;HAUTE-CORSE;7200331X;ECOLE PRIMAIRE BRAVONE LINGUIZETTA;2B143;LINGUIZZETTA;public;79.1
2021-2022;CORSE;02B;HAUTE-CORSE;7200343K;ECOLE PRIMAIRE GRACIEUSE CHIARARELLI SAN GIULIANO BILINGUE LCC;2B303;SAN GIULIANO;public;97.8
2021-2022;CORSE;02B;HAUTE-CORSE;7200368M;ECOLE PRIMAIRE CALACUCCIA;2B047;CALACUCCIA;public;100.3
2021-2022;CORSE;02B;HAUTE-CORSE;7200413L;ECOLE ELEMENTAIRE BASTIA CALLONI BILINGUE LCC;2B033;BASTIA;public;84.6
2021-2022;CORSE;02B;HAUTE-CORSE;7200427B;ECOLE PRIMAIRE TOUSSAINT MASSONI BILINGUE LCC BIGUGLIA;2B037;BIGUGLIA;public;101.1
2021-2022;CORSE;02B;HAUTE-CORSE;7200438N;ECOLE PRIMAIRE CASAMOZZA LUCCIANA;2B148;LUCCIANA;public;90.0
2021-2022;CORSE;02B;HAUTE-CORSE;7200439P;ECOLE PRIMAIRE CROCETTA LUCCIANA;2B148;LUCCIANA;public;99.5
2021-2022;CORSE;02B;HAUTE-CORSE;7200545E;ECOLE PRIMAIRE MONTE;2B166;MONTE;public;67.4
2021-2022;CORSE;02B;HAUTE-CORSE;7200594H;ECOLE PRIMAIRE ARENA VESCOVATO;2B346;VESCOVATO;public;84.8
2021-2022;CORSE;02B;HAUTE-CORSE;7200621M;ECOLE PRIMAIRE VINCENTELLO D ISTRIA BIGUGLIA;2B037;BIGUGLIA;public;105.4
2021-2022;GUADELOUPE;971;GUADELOUPE;9710094A;ECOLE PRIMAIRE SYLVIANE BLANCARD JOVIEN;97124;SAINT CLAUDE;public;100.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710101H;ECOLE PRIMAIRE LUCE JOSEPH;97109;GOURBEYRE;public;73.5
2021-2022;GUADELOUPE;971;GUADELOUPE;9710129N;ECOLE PRIMAIRE BONCHAMPS FERNANDE;97120;POINTE A PITRE;public;67.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710145F;ECOLE PRIMAIRE JASOR SATURNIN;97113;LE GOSIER;public;110.2
2021-2022;GUADELOUPE;971;GUADELOUPE;9710224S;ECOLE ELEMENTAIRE MARIE ANTOINETTE CELLON;97112;GRAND BOURG;public;78.1
2021-2022;GUADELOUPE;971;GUADELOUPE;9710277Z;ECOLE PRIMAIRE ROBERT NARAYANAN;97122;PORT LOUIS;public;74.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9710285H;ECOLE PRIMAIRE TIMOLEON BERBAIN;97121;POINTE NOIRE;public;81.1
2021-2022;GUADELOUPE;971;GUADELOUPE;9710370A;ECOLE PRIMAIRE FRANCOIS AUGUSTE;97114;GOYAVE;public;78.4
2021-2022;GUADELOUPE;971;GUADELOUPE;9710379K;ECOLE PRIMAIRE BOURG 2 LAMENTIN;97115;LAMENTIN;public;73.4
2021-2022;GUADELOUPE;971;GUADELOUPE;9710383P;ECOLE PRIMAIRE CAMBREFORT;97107;CAPESTERRE BELLE EAU;public;79.4
2021-2022;GUADELOUPE;971;GUADELOUPE;9710437Y;ECOLE ELEMENTAIRE DOTHEMARE 2;97101;LES ABYMES;public;84.6
2021-2022;GUADELOUPE;971;GUADELOUPE;9710440B;ECOLE PRIMAIRE PRIVEE LA PERSEVERANCE;97101;LES ABYMES;privé sous contrat;100.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710444F;ECOLE PRIMAIRE PRIVEE FOYER NOTRE DAME DE GRACE;97101;LES ABYMES;privé sous contrat;121.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710455T;ECOLE ELEMENTAIRE PRIVEE DU SACRE COEUR;97101;LES ABYMES;privé sous contrat;101.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9710459X;ECOLE PRIMAIRE PRIVEE VERSAILLES;97105;BASSE TERRE;privé sous contrat;100.5
2021-2022;GUADELOUPE;971;GUADELOUPE;9710507Z;ECOLE PRIMAIRE COCOYER;97117;LE MOULE;public;79.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710508A;ECOLE PRIMAIRE ROBERT FRETI;97118;PETIT BOURG;public;96.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710516J;ECOLE PRIMAIRE CARAQUE;97101;LES ABYMES;public;83.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710520N;ECOLE PRIMAIRE GALET MALENDURE;97106;BOUILLANTE;public;82.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710524T;GROUPE SCOLAIRE ARSENE MONROSE PRMAIRE;97107;CAPESTERRE BELLE EAU;public;78.9
2021-2022;GUADELOUPE;971;GUADELOUPE;9710529Y;ECOLE PRIMAIRE A DIALLO BOECASSE;97108;CAPESTERRE DE MARIE GALANTE;public;72.9
2021-2022;GUADELOUPE;971;GUADELOUPE;9710540K;ECOLE PRIMAIRE PIERRETTE;97115;LAMENTIN;public;89.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710550W;ECOLE PRIMAIRE LA LEZARDE;97118;PETIT BOURG;public;98.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9710551X;ECOLE PRIMAIRE MONTEBELLO;97118;PETIT BOURG;public;108.5
2021-2022;GUADELOUPE;971;GUADELOUPE;9710554A;ECOLE PRIMAIRE SAINTE GENEVIEVE;97119;PETIT CANAL;public;80.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9710556C;ECOLE PRIMAIRE BARDOCHAN FAUSTIN;97121;POINTE NOIRE;public;73.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9710557D;ECOLE PRIMAIRE RENAUD DAVID;97121;POINTE NOIRE;public;83.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710565M;ECOLE PRIMAIRE POMBIRAY;97125;SAINT FRANCOIS;public;99.1
2021-2022;GUADELOUPE;971;GUADELOUPE;9710567P;ECOLE PRIMAIRE ELIE GIBS;97801;SAINT MARTIN;public;78.1
2021-2022;GUADELOUPE;971;GUADELOUPE;9710568R;ECOLE PRIMAIRE OMER ARRONDELL;97801;SAINT MARTIN;public;64.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710570T;ECOLE PRIMAIRE DUZER;97129;SAINTE ROSE;public;95.2
2021-2022;GUADELOUPE;971;GUADELOUPE;9710571U;ECOLE PRIMAIRE MORNE ROUGE;97129;SAINTE ROSE;public;78.9
2021-2022;GUADELOUPE;971;GUADELOUPE;9710580D;ECOLE PRIMAIRE MARIGOT;97134;VIEUX HABITANTS;public;78.6
2021-2022;GUADELOUPE;971;GUADELOUPE;9710598Y;ECOLE PRIMAIRE ROLLON SUZANNE;97113;LE GOSIER;public;75.8
2021-2022;GUADELOUPE;971;GUADELOUPE;9710605F;ECOLE PRIMAIRE PATER HILDEVERT;97113;LE GOSIER;public;95.6
2021-2022;GUADELOUPE;971;GUADELOUPE;9710616T;ECOLE PRIMAIRE BEUVE ANATOLE;97107;CAPESTERRE BELLE EAU;public;75.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9710617U;ECOLE PRIMAIRE NOGLOTTE EUGENE;97109;GOURBEYRE;public;85.2
2021-2022;GUADELOUPE;971;GUADELOUPE;9710639T;ECOLE PRIMAIRE LAURICISQUE;97120;POINTE A PITRE;public;76.4
2021-2022;GUADELOUPE;971;GUADELOUPE;9710859G;ECOLE PRIMAIRE CORA MAYEKO;97103;BAIE MAHAULT;public;91.0
2021-2022;GUADELOUPE;971;GUADELOUPE;9711049N;ECOLE PRIMAIRE HERVE WILLIAMS;97801;SAINT MARTIN;public;74.3
2021-2022;GUADELOUPE;971;GUADELOUPE;9711237T;ECOLE ELEMENTAIRE RAPHAEL JOLIVIERE 1;97120;POINTE A PITRE;public;80.7
2021-2022;GUADELOUPE;971;GUADELOUPE;9711239V;ECOLE ELEMENTAIRE ALEXIUS DE LACROIX;97107;CAPESTERRE BELLE EAU;public;72.9
2021-2022;GUADELOUPE;971;GUADELOUPE;9711266Z;ECOLE ELEMENTAIRE PUBLIQUE GERARD LAURIETTE;97132;TROIS RIVIERES;public;92.0
2021-2022;GUADELOUPE;971;GUADELOUPE;9711268B;ECOLE ELEMENTAIRE PUBLIQUE BOURG DE PETIT CANAL;97119;PETIT CANAL;public;89.8
2021-2022;MARTINIQUE;972;MARTINIQUE;9720096X;ECOLE ELEMENTAIRE;97202;LES ANSES D ARLET;public;92.0
2021-2022;MARTINIQUE;972;MARTINIQUE;9720099A;ECOLE PRIMAIRE PETITE ANSE;97202;LES ANSES D ARLET;public;89.5
2021-2022;MARTINIQUE;972;MARTINIQUE;9720107J;ECOLE ELEMENTAIRE A HERMANN MICHEL;97204;LE CARBET;public;92.7
2021-2022;MARTINIQUE;972;MARTINIQUE;9720145A;ECOLE ELEMENTAIRE MORNE CALEBASSE;97209;FORT DE FRANCE;public;74.1
2021-2022;MARTINIQUE;972;MARTINIQUE;9720180N;ECOLE PRIMAIRE AUGUSTE VIVIES MORNE ACAJOU;97210;LE FRANCOIS;public;80.3
2021-2022;MARTINIQUE;972;MARTINIQUE;9720183S;ECOLE PRIMAIRE MORNE PITAULT B;97210;LE FRANCOIS;public;85.3
2021-2022;MARTINIQUE;972;MARTINIQUE;9720194D;ECOLE PRIMAIRE RIVIERE LEZARDE;97212;GROS MORNE;public;79.8
2021-2022;MARTINIQUE;972;MARTINIQUE;9720198H;ECOLE PRIMAIRE GASPALDI BELEME;97213;LE LAMENTIN;public;91.2
2021-2022;MARTINIQUE;972;MARTINIQUE;9720201L;ECOLE ELEMENTAIRE GONDEAU PALMISTE A;97213;LE LAMENTIN;public;91.6
2021-2022;MARTINIQUE;972;MARTINIQUE;9720204P;ECOLE PRIMAIRE SARRAULT;97213;LE LAMENTIN;public;92.8
2021-2022;MARTINIQUE;972;MARTINIQUE;9720236Z;ECOLE PRIMAIRE;97233;LE MORNE VERT;public;105.9
2021-2022;MARTINIQUE;972;MARTINIQUE;9720249N;ECOLE PRIMAIRE PREFONTAINE;97220;RIVIERE PILOTE;public;83.9
2021-2022;MARTINIQUE;972;MARTINIQUE;9720287E;ECOLE ELEMENTAIRE MARCEAU EDOUARD SAINT JOSEPH A;97224;SAINT JOSEPH;public;93.2
2021-2022;MARTINIQUE;972;MARTINIQUE;9720317M;ECOLE PRIMAIRE LES JACQUIERS;97228;SAINTE MARIE;public;84.3
2021-2022;MARTINIQUE;972;MARTINIQUE;9720321S;ECOLE ELEMENTAIRE ANSE MADAME A;97229;SCHOELCHER;public;96.6
2021-2022;MARTINIQUE;972;MARTINIQUE;9720336H;ECOLE ELEMENTAIRE A ILET CHARLES;97231;LES TROIS ILETS;public;104.5
2021-2022;MARTINIQUE;972;MARTINIQUE;9720354C;ECOLE PRIMAIRE ERMITAGE;97209;FORT DE FRANCE;public;82.3
2021-2022;MARTINIQUE;972;MARTINIQUE;9720355D;ECOLE ELEMENTAIRE YVES GOUSSARD;97209;FORT DE FRANCE;public;74.3
2021-2022;MARTINIQUE;972;MARTINIQUE;9720393V;ECOLE PRIMAIRE MORNE PITAULT A;97210;LE FRANCOIS;public;83.2
2021-2022;MARTINIQUE;972;MARTINIQUE;9720558Z;ECOLE PRIMAIRE LA MANZO;97210;LE FRANCOIS;public;87.0
2021-2022;MARTINIQUE;972;MARTINIQUE;9720704H;ECOLE ELEMENTAIRE FRANCOIS GROSY;97228;SAINTE MARIE;public;77.4
2021-2022;MARTINIQUE;972;MARTINIQUE;9720715V;ECOLE ELEMENTAIRE LEON MAMIE REDOUTE;97209;FORT DE FRANCE;public;98.6
2021-2022;MARTINIQUE;972;MARTINIQUE;9720733P;ECOLE ELEMENTAIRE A;97219;LE PRECHEUR;public;72.2
2021-2022;MARTINIQUE;972;MARTINIQUE;9720820J;ECOLE PRIMAIRE MACOUBA;97215;MACOUBA;public;62.8
2021-2022;MARTINIQUE;972;MARTINIQUE;9720859B;ECOLE ELEMENTAIRE EMILE CAPGRAS;97222;LE ROBERT;public;82.9
2021-2022;GUYANE;973;GUYANE;9730030V;ECOLE ELEMENTAIRE PASCAL JOINVILLE;97308;SAINT GEORGES;public;64.3
2021-2022;GUYANE;973;GUYANE;9730049R;ECOLE ELEMENTAIRE ULRICH SOPHIE;97312;SINNAMARY;public;74.0
2021-2022;GUYANE;973;GUYANE;9730050S;ECOLE ELEMENTAIRE ATHIS LATIDINE;97312;SINNAMARY;public;66.2
2021-2022;GUYANE;973;GUYANE;9730056Y;ECOLE ELEMENTAIRE D IRACOUBO;97303;IRACOUBO;public;68.2
2021-2022;GUYANE;973;GUYANE;9730103Z;ECOLE ELEMENTAIRE ROLAND LUCILE;97304;KOUROU;public;74.0
2021-2022;GUYANE;973;GUYANE;9730104A;ECOLE ELEMENTAIRE MAXIMILIEN SABA;97302;CAYENNE;public;63.8
2021-2022;GUYANE;973;GUYANE;9730113K;ECOLE ELEMENTAIRE ELISE GIFFARD;97311;SAINT LAURENT DU MARONI;public;58.5
2021-2022;GUYANE;973;GUYANE;9730128B;ECOLE ELEMENTAIRE ELIETTE DANGLADES;97302;CAYENNE;public;62.8
2021-2022;GUYANE;973;GUYANE;9730140P;ECOLE ELEMENTAIRE LEOPOLD HEDER;97311;SAINT LAURENT DU MARONI;public;67.5
2021-2022;GUYANE;973;GUYANE;9730148Y;ECOLE ELEMENTAIRE SAINT MICHEL;97307;MATOURY;public;78.6
2021-2022;GUYANE;973;GUYANE;9730181J;ECOLE ELEMENTAIRE DOCTROVEE SOLANGE HULIC;97311;SAINT LAURENT DU MARONI;public;85.8
2021-2022;GUYANE;973;GUYANE;9730199D;ECOLE PRIMAIRE ETIENNE RIBAL;97302;CAYENNE;public;70.9
2021-2022;GUYANE;973;GUYANE;9730200E;ECOLE PRIMAIRE GROUPE SCOLAIRE MORTIN;97302;CAYENNE;public;83.6
2021-2022;GUYANE;973;GUYANE;9730217Y;ECOLE ELEMENTAIRE TOUSSAINT LOUVERTURE;97311;SAINT LAURENT DU MARONI;public;54.4
2021-2022;GUYANE;973;GUYANE;9730286Y;ECOLE ELEMENTAIRE DE ROCHAMBEAU;97307;MATOURY;public;72.7
2021-2022;GUYANE;973;GUYANE;9730353W;ECOLE ELEMENTAIRE ALAIN MOUTY;97311;SAINT LAURENT DU MARONI;public;59.6
2021-2022;GUYANE;973;GUYANE;9730420U;ECOLE ELEMENTAIRE RUDOLPH BISWANE;97311;SAINT LAURENT DU MARONI;public;73.7
2021-2022;GUYANE;973;GUYANE;9730437M;ECOLE ELEMENTAIRE PILIMA;97353;MARIPASOULA;public;58.3
2021-2022;GUYANE;973;GUYANE;9730502H;ECOLE PRIMAIRE PROVIDENCE;97360;APATOU;public;55.5
2021-2022;GUYANE;973;GUYANE;9730522E;ECOLE PRIMAIRE ZAC DE SOULA;97305;MACOURIA;public;64.1
2021-2022;LA REUNION;974;LA REUNION;9740040A;ECOLE PRIMAIRE PUBLIQUE CHARLES ISAUTIER;97422;LE TAMPON;public;81.4
2021-2022;LA REUNION;974;LA REUNION;9740109A;ECOLE PRIMAIRE PUBLIQUE JEAN ALBANY;97409;SAINT ANDRE;public;77.4
2021-2022;LA REUNION;974;LA REUNION;9740110B;ECOLE ELEMENTAIRE PUBLIQUE LES BOUGAINVILLIERS;97405;PETITE ILE;public;79.6
2021-2022;LA REUNION;974;LA REUNION;9740122P;ECOLE ELEMENTAIRE PUBLIQUE HENRY DUNANT;97411;SAINT DENIS;public;74.5
2021-2022;LA REUNION;974;LA REUNION;9740140J;ECOLE ELEMENTAIRE PUBLIQUE PAUL HERMANN;97401;LES AVIRONS;public;103.3
2021-2022;LA REUNION;974;LA REUNION;9740148T;ECOLE PRIMAIRE PUBLIQUE LECONTE DE LISLE;97409;SAINT ANDRE;public;81.9
2021-2022;LA REUNION;974;LA REUNION;9740155A;ECOLE ELEMENTAIRE PUBLIQUE HENRI MORANGE;97409;SAINT ANDRE;public;72.9
2021-2022;LA REUNION;974;LA REUNION;9740156B;ECOLE ELEMENTAIRE PUBLIQUE SAINT CLAIR AGENOR;97409;SAINT ANDRE;public;73.8
2021-2022;LA REUNION;974;LA REUNION;9740161G;ECOLE PRIMAIRE PUBLIQUE JULIE HUET;97410;SAINT BENOIT;public;79.3
2021-2022;LA REUNION;974;LA REUNION;9740164K;ECOLE ELEMENTAIRE PUBLIQUE LA MARE;97403;ENTRE DEUX;public;91.0
2021-2022;LA REUNION;974;LA REUNION;9740172U;ECOLE ELEMENTAIRE PUBLIQUE FRANCIS RIVIERE;97404;L ETANG SALE;public;105.1
2021-2022;LA REUNION;974;LA REUNION;9740182E;ECOLE ELEMENTAIRE PUBLIQUE EVARISTE DE PARNY;97408;LA POSSESSION;public;99.0
2021-2022;LA REUNION;974;LA REUNION;9740184G;ECOLE ELEMENTAIRE PUBLIQUE ILET A MALHEUR;97408;LA POSSESSION;public;70.7
2021-2022;LA REUNION;974;LA REUNION;9740188L;ECOLE ELEMENTAIRE PUBLIQUE AUGUSTE LACAUSSADE;97408;LA POSSESSION;public;73.2
2021-2022;LA REUNION;974;LA REUNION;9740198X;ECOLE PRIMAIRE PUBLIQUE MAXIME FONTAINE;97410;SAINT BENOIT;public;72.3
2021-2022;LA REUNION;974;LA REUNION;9740199Y;ECOLE PRIMAIRE PUBLIQUE RAPHAEL ELIE;97410;SAINT BENOIT;public;71.9
2021-2022;LA REUNION;974;LA REUNION;9740200Z;ECOLE ELEMENTAIRE PUBLIQUE DES GIROFLES;97410;SAINT BENOIT;public;68.2
2021-2022;LA REUNION;974;LA REUNION;9740201A;ECOLE PRIMAIRE PUBLIQUE DENISE SALAI;97410;SAINT BENOIT;public;64.2
2021-2022;LA REUNION;974;LA REUNION;9740212M;ECOLE PRIMAIRE PUBLIQUE BORY DE SAINT VINCENT;97411;SAINT DENIS;public;101.6
2021-2022;LA REUNION;974;LA REUNION;9740214P;ECOLE ELEMENTAIRE PUBLIQUE VINCENDO;97412;SAINT JOSEPH;public;82.8
2021-2022;LA REUNION;974;LA REUNION;9740246Z;ECOLE PRIMAIRE PUBLIQUE DES GOYAVES;97412;SAINT JOSEPH;public;78.3
2021-2022;LA REUNION;974;LA REUNION;9740262S;ECOLE PRIMAIRE LE PLATE;97413;SAINT LEU;public;73.0
2021-2022;LA REUNION;974;LA REUNION;9740274E;ECOLE PRIMAIRE PUBLIQUE ALCIDE BARET;97414;SAINT LOUIS;public;82.8
2021-2022;LA REUNION;974;LA REUNION;9740279K;ECOLE PRIMAIRE ALBERT CAMUS;97414;SAINT LOUIS;public;78.7
2021-2022;LA REUNION;974;LA REUNION;9740283P;ECOLE PRIMAIRE HEGESIPPE HOARAU;97414;SAINT LOUIS;public;77.6
2021-2022;LA REUNION;974;LA REUNION;9740288V;ECOLE PRIMAIRE JULES FERRY;97414;SAINT LOUIS;public;89.8
2021-2022;LA REUNION;974;LA REUNION;9740289W;ECOLE PRIMAIRE PUBLIQUE PETITE FRANCE;97415;SAINT PAUL;public;67.1
2021-2022;LA REUNION;974;LA REUNION;9740294B;ECOLE PRIMAIRE PUBLIQUE EPERON;97415;SAINT PAUL;public;70.6
2021-2022;LA REUNION;974;LA REUNION;9740305N;ECOLE PRIMAIRE PUBLIQUE ROCHE PLATE;97415;SAINT PAUL;public;67.9
2021-2022;LA REUNION;974;LA REUNION;9740318C;ECOLE PRIMAIRE PUBLIQUE VILLELE;97415;SAINT PAUL;public;88.4
2021-2022;LA REUNION;974;LA REUNION;9740323H;ECOLE ELEMENTAIRE PUBLIQUE LOUISE SIARANE;97415;SAINT PAUL;public;86.8
2021-2022;LA REUNION;974;LA REUNION;9740342D;ECOLE ELEMENTAIRE PUBLIQUE VINCENT BOYER DE LA GIRODAY;97418;SAINTE MARIE;public;71.6
2021-2022;LA REUNION;974;LA REUNION;9740356U;ECOLE ELEMENTAIRE PUBLIQUE LISLET GEOFFROY;97416;SAINT PIERRE;public;99.5
