code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87487603;Saumur;O;O;515000;1;299+101;SAUMUR;MAINE-ET-LOIRE;6778;d9e41a12-6667-11e3-89ff-01f464e0362d;467829.20430000126;6689889.364700001;-0.071468930477049;47.268670793243174;47.268670793243174,-0.07146893047704873;47.26867079227243,-0.07146893047705032;"{""coordinates"": [-0.07146893047705, 47.26867079227243], ""type"": ""Point""}"
87611434;Lacourtensourt;N;O;640000;1;249+683;TOULOUSE;HAUTE-GARONNE;4807;dff4be66-19bf-11e5-82ff-01fc64e0362d;572073.8832999989;6286213.421999998;1.414292386126725;43.66339943474069;43.66339943474069,1.4142923861267251;43.6633994337753,1.4142923861267236;"{""coordinates"": [1.414292386126724, 43.6633994337753], ""type"": ""Point""}"
87751206;Sisteron;O;O;905000;1;290+566;SISTERON;ALPES-DE-HAUTE-PROVENCE;6864;d9859c5a-6667-11e3-89ff-01f464e0362d;935530.0825999975;6347806.477899998;5.947047136823874;44.189706319323065;44.189706319323065,5.947047136823874;44.1897063183584,5.947047136823875;"{""coordinates"": [5.947047136823875, 44.1897063183584], ""type"": ""Point""}"
87191619;Koenigsmacker;N;O;178000;1;008+932;KOENIGSMACKER;MOSELLE;4554;e0146efa-19bf-11e5-82ff-01fc64e0362d;937629.6394999996;6926822.564100001;6.273479020895914;49.396556194681395;49.396556194681395,6.2734790208959135;49.396556193730106,6.273479020895914;"{""coordinates"": [6.273479020895914, 49.396556193730106], ""type"": ""Point""}"
87411215;St-Étienne-du-Rouvray;O;O;340000;1;129+577;SAINT-ETIENNE-DU-ROUVRAY;SEINE-MARITIME;6445;d9b28caa-6667-11e3-89ff-01f464e0362d;562692.383100003;6921378.3717;1.109585806286143;49.3771268079681;49.3771268079681,1.1095858062861432;49.3771268070166,1.1095858062861412;"{""coordinates"": [1.109585806286141, 49.3771268070166], ""type"": ""Point""}"
87382333;Chaville-Rive-Droite;N;O;973000;1;018+605;CHAVILLE;HAUTS-DE-SEINE;3676;c131e208-f312-11e3-90ff-015864e0362d;640359.9475999996;6857193.815699998;2.187854438207451;48.812054119748325;48.812054119748325,2.1878544382074505;48.812054118791345,2.187854438207449;"{""coordinates"": [2.187854438207449, 48.812054118791345], ""type"": ""Point""}"
87691469;Vauzelles;N;O;750000;1;250+900;VARENNES-VAUZELLES;NIEVRE;7123;d9be205e-6667-11e3-89ff-01f464e0362d;710209.884300001;6655692.437800001;3.134367946645677;47.00137653347217;47.00137653347217,3.1343679466456766;47.00137653251752,3.134367946645676;"{""coordinates"": [3.134367946645676, 47.00137653251752], ""type"": ""Point""}"
87696229;Fourchambault;O;O;750000;1;246+636;FOURCHAMBAULT;NIEVRE;4215;e167e598-19bf-11e5-a6ff-01fc64e0362d;706635.4174000025;6657638.599399999;3.087354290727787;47.01894369811664;47.01894369811664,3.0873542907277867;47.01894369716207,3.087354290727786;"{""coordinates"": [3.087354290727786, 47.01894369716207], ""type"": ""Point""}"
87487892;St-Mathurin;N;O;515000;1;323+835;SAINT-MATHURIN-SUR-LOIRE;MAINE-ET-LOIRE;6586;d9b4b198-6667-11e3-89ff-01f464e0362d;449867.994599998;6706575.265500002;-0.318085670106582;47.4122184178676;47.4122184178676,-0.31808567010658223;47.41221841689807,-0.31808567010658495;"{""coordinates"": [-0.318085670106585, 47.41221841689807], ""type"": ""Point""}"
87286518;Seclin;O;O;272000;1;239+350;SECLIN;NORD;6799;e15d10b6-19bf-11e5-a6ff-01fc64e0362d;702481.7540000007;7050053.789000001;3.034959124045115;50.54769139704771;50.54769139704771,3.0349591240451153;50.54769139610832,3.0349591240451153;"{""coordinates"": [3.034959124045115, 50.54769139610832], ""type"": ""Point""}"
87722025;Lyon-Perrache;N;O;830000;1;510+914;LYON;RHONE;5297;d9b0302e-6667-11e3-89ff-01f464e0362d;841927.5583999977;6518176.7632;4.825673533833033;45.74842155203028;45.74842155203028,4.825673533833033;45.74842155106993,4.825673533833033;"{""coordinates"": [4.825673533833033, 45.74842155106993], ""type"": ""Point""}"
87191114;Hagondange;O;O;180000;1;171+926;HAGONDANGE;MOSELLE;4397;e18c675c-19bf-11e5-a6ff-01fc64e0362d;930320.8729000017;6910599.883200001;6.163956790210976;49.253527340214866;49.253527340214866,6.1639567902109755;49.25352733926216,6.163956790210976;"{""coordinates"": [6.163956790210976, 49.25352733926216], ""type"": ""Point""}"
87384008;Paris-St-Lazare;N;O;340000;1;000+000;PARIS;PARIS;5937;d96bf676-6667-11e3-89ff-01f464e0362d;650543.7525999993;6864303.038199998;2.3256978017617;48.87684876001768;48.87684876001768,2.3256978017616996;48.87684875906131,2.3256978017616987;"{""coordinates"": [2.325697801761699, 48.87684875906131], ""type"": ""Point""}"
87590356;Erdre-Active;N;O;519000;1;437+860;CHAPELLE-SUR-ERDRE (LA );LOIRE-ATLANTIQUE;152501;29f0ef6a-dfbc-11e3-a2ff-01a464e0362d;356668.9663999975;6696846.6052;-1.544620038000279;47.28298910738411;47.28298910738411,-1.5446200380002786;47.28298910641349,-1.544620038000282;"{""coordinates"": [-1.544620038000282, 47.28298910641349], ""type"": ""Point""}"
87485102;Angoulins-sur-Mer;N;O;530000;1;185+004;ANGOULINS;CHARENTE-MARITIME;8141;c01e58b2-f312-11e3-90ff-015864e0362d;382248.48049999774;6564744.147399999;-1.115623560111951;46.10794733842751;46.10794733842751,-1.1156235601119509;46.107947337468595,-1.115623560111954;"{""coordinates"": [-1.115623560111954, 46.107947337468595], ""type"": ""Point""}"
87381509;Mantes-la-Jolie;O;O;340000;1;057+275;MANTES-LA-VILLE;YVELINES;5341;28fe0f9a-dfbc-11e3-a2ff-01a464e0362d;605090.0744000003;6877391.8627;1.703121757851209;48.98944102486203;48.98944102486203,1.7031217578512086;48.98944102390674,1.7031217578512068;"{""coordinates"": [1.703121757851207, 48.98944102390674], ""type"": ""Point""}"
87741694;Notre-Dame-de-Briançon;O;O;899000;1;043+604;LA LÉCHÈRE;SAVOIE;5825;29e2e2fc-dfbc-11e3-a2ff-01a464e0362d;970613.4891000018;6499261.335700002;6.468704614901503;45.53933536334153;45.53933536334153,6.468704614901503;45.5393353623804,6.468704614901503;"{""coordinates"": [6.468704614901503, 45.5393353623804], ""type"": ""Point""}"
87114389;La Varenne-Chennevières;O;N;990000;3;074+243;SAINT-MAUR-DES-FOSSES;VAL-DE-MARNE;4779;e550b83c-6667-11e3-a7ff-01f464e0362d;664224.6557999998;6855047.746300001;2.513000203890139;48.79451937231734;48.79451937231734,2.5130002038901393;48.79451937136018,2.5130002038901385;"{""coordinates"": [2.513000203890138, 48.79451937136018], ""type"": ""Point""}"
87212134;Brumath;O;O;070000;1;484+854;BRUMATH;BAS-RHIN;3423;d972ea92-6667-11e3-89ff-01f464e0362d;1045485.0320999995;6858382.728500001;7.700197614664152;48.7329995411152;48.7329995411152,7.700197614664152;48.732999540157465,7.700197614664152;"{""coordinates"": [7.700197614664152, 48.732999540157465], ""type"": ""Point""}"
87342097;Biache-St-Vaast;O;O;272000;1;204+333;BIACHE-SAINT-VAAST;PAS-DE-CALAIS;3224;e1872e44-19bf-11e5-a6ff-01fc64e0362d;695792.1510000005;7024276.206;2.940997644790628;50.316280109440925;50.316280109440925,2.9409976447906283;50.31628010849908,2.9409976447906283;"{""coordinates"": [2.940997644790628, 50.31628010849908], ""type"": ""Point""}"
87611392;Vénerque-le-Vernet;N;O;672000;1;022+926;VERNET;HAUTE-GARONNE;7139;d9da044a-6667-11e3-89ff-01f464e0362d;572500.3840000033;6260627.5262;1.425899142829474;43.433318075568145;43.433318075568145,1.425899142829474;43.43331807460257,1.4258991428294727;"{""coordinates"": [1.425899142829473, 43.43331807460257], ""type"": ""Point""}"
87182386;Gunsbach-Griesbach;N;O;119000;1;015+532;GRIESBACH-AU-VAL;HAUT-RHIN;4392;d984e24a-6667-11e3-89ff-01f464e0362d;1010892.2568999976;6779466.896400001;7.173816631821866;48.04161748447335;48.04161748447335,7.1738166318218655;48.04161748350927,7.173816631821866;"{""coordinates"": [7.173816631821866, 48.04161748350927], ""type"": ""Point""}"
87345496;Escaudoeuvres;N;O;250000;1;208+327;ESCAUDOEUVRES;NORD;4074;c0e6d792-f312-11e3-90ff-015864e0362d;719757.450000003;7010506.998199999;3.276361665143941;50.192348953741444;50.192348953741444,3.276361665143941;50.19234895279829,3.2763616651439404;"{""coordinates"": [3.27636166514394, 50.19234895279829], ""type"": ""Point""}"
87571851;St-Genouph;N;O;515000;1;244+879;SAINT-GENOUPH;INDRE-ET-LOIRE;6467;d9d9a932-6667-11e3-89ff-01f464e0362d;518691.5957000032;6699490.923999999;0.597070467984662;47.37092513372286;47.37092513372286,0.5970704679846622;47.37092513275296,0.59707046798466;"{""coordinates"": [0.59707046798466, 47.37092513275296], ""type"": ""Point""}"
87671313;Ossun;O;O;650000;1;166+450;OSSUN;HAUTES-PYRENEES;5882;29876b84-dfbc-11e3-a2ff-01a464e0362d;454256.9531000033;6236264.5273;-0.021336143397114;43.18329016572881;43.18329016572881,-0.02133614339711436;43.183290164763115,-0.021336143397115946;"{""coordinates"": [-0.021336143397116, 43.183290164763115], ""type"": ""Point""}"
87583443;Chasseneuil-sur-Bonnieure;N;O;610000;2;480+419;CHASSENEUIL-SUR-BONNIEURE;CHARENTE;3636;299cee58-dfbc-11e3-a2ff-01a464e0362d;502331.7674999982;6528142.569200002;0.453604554126945;45.824234859933554;45.824234859933554,0.4536045541269451;45.82423485897349,0.45360455412694345;"{""coordinates"": [0.453604554126943, 45.82423485897349], ""type"": ""Point""}"
87491241;St-André-de-Cubzac;N;O;500000;2;590+674;SAINT-ANDRÉ-DE-CUBZAC;GIRONDE;6367;d9a3159c-6667-11e3-89ff-01f464e0362d;428972.8219999969;6438323.608600002;-0.439993851853121;44.99099671694959;44.99099671694959,-0.4399938518531206;44.990996715986725,-0.4399938518531233;"{""coordinates"": [-0.439993851853123, 44.990996715986725], ""type"": ""Point""}"
87682120;Brunoy;N;O;830000;1;021+102;BRUNOY;ESSONNE;3425;29d22868-dfbc-11e3-a2ff-01a464e0362d;663612.7177999988;6844593.283;2.505561391433407;48.700458760023;48.700458760023,2.5055613914334067;48.700458759064944,2.505561391433406;"{""coordinates"": [2.505561391433406, 48.700458759064944], ""type"": ""Point""}"
87545251;Athis-Mons;N;O;990000;3;088+924;ATHIS-MONS;ESSONNE;2964;e0190972-19bf-11e5-82ff-01fc64e0362d;656079.2159999982;6845965.243799999;2.403057100868732;48.712330158604146;48.712330158604146,2.403057100868732;48.71233015764621,2.403057100868731;"{""coordinates"": [2.403057100868731, 48.71233015764621], ""type"": ""Point""}"
87487884;La Ménitré;N;O;515000;1;320+145;LA MÉNITRÉ;MAINE-ET-LOIRE;4708;c12743cc-f312-11e3-90ff-015864e0362d;452971.3299999982;6704787.3596;-0.275982998842375;47.39730385204992;47.39730385204992,-0.2759829988423748;47.39730385108025,-0.275982998842378;"{""coordinates"": [-0.275982998842378, 47.39730385108025], ""type"": ""Point""}"
87487819;Longué;O;N;510000;1;037+020;LONGUÉ-JUMELLES;MAINE-ET-LOIRE;5213;e54ba4e6-6667-11e3-a7ff-01f464e0362d;465138.86930000037;6703137.5009;-0.113931794943756;47.38689457654846;47.38689457654846,-0.11393179494375616;47.38689457557871,-0.11393179494375852;"{""coordinates"": [-0.113931794943759, 47.38689457557871], ""type"": ""Point""}"
87118554;Charmont;O;N;006000;2;070+809;CHARMONT-SOUS-BARBUISE;AUBE;8325;e548a636-6667-11e3-a7ff-01f464e0362d;786868.9003000036;6812080.482799999;4.173755529094502;48.403205538126784;48.403205538126784,4.173755529094502;48.403205537165974,4.173755529094502;"{""coordinates"": [4.173755529094502, 48.403205537165974], ""type"": ""Point""}"
87214783;Saales;N;O;110000;1;061+622;SAALES;BAS-RHIN;6343;291f332c-dfbc-11e3-a2ff-01a464e0362d;1004440.8413000032;6813146.857999999;7.110880725329616;48.347294703282934;48.347294703282934,7.110880725329616;48.34729470232162,7.110880725329618;"{""coordinates"": [7.110880725329618, 48.34729470232162], ""type"": ""Point""}"
87394015;Lucé;O;O;500000;1;089+830;LUCE;EURE-ET-LOIR;72286;d941f954-6667-11e3-89ff-01f464e0362d;585584.9280999973;6816279.539900001;1.453018308838864;48.43670752102672;48.43670752102672,1.4530183088388635;48.436707520066214,1.4530183088388617;"{""coordinates"": [1.453018308838862, 48.436707520066214], ""type"": ""Point""}"
87393348;Gazeran;N;O;420000;1;052+734;GAZERAN;YVELINES;4275;c0f08870-f312-11e3-90ff-015864e0362d;609490.4261000007;6836901.639400002;1.771844196891519;48.62596796469673;48.62596796469673,1.7718441968915186;48.62596796373799,1.7718441968915168;"{""coordinates"": [1.771844196891517, 48.62596796373799], ""type"": ""Point""}"
87276253;Louvres;N;O;272000;1;023+552;LOUVRES;VAL-D'OISE;5251;299b6c5e-dfbc-11e3-a2ff-01a464e0362d;663645.5309000015;6883460.074200001;2.502681038602271;49.04998445076471;49.04998445076471,2.5026810386022706;49.04998444981002,2.5026810386022698;"{""coordinates"": [2.50268103860227, 49.04998444981002], ""type"": ""Point""}"
87545483;Breuillet-Bruyères-le-Châtel;N;O;550000;1;040+687;BREUILLET;ESSONNE;3389;c113caa4-f312-11e3-90ff-015864e0362d;640368.5309000015;6831087.513599999;2.191610679522858;48.577254746375345;48.577254746375345,2.1916106795228583;48.57725474541615,2.1916106795228574;"{""coordinates"": [2.191610679522857, 48.57725474541615], ""type"": ""Point""}"
87713545;Beaune;O;O;830000;1;351+181;BEAUNE;COTE-D'OR;3134;2971af4a-dfbc-11e3-a2ff-01a464e0362d;840394.7308000028;6659695.835499998;4.848573032292899;47.022702194436846;47.022702194436846,4.848573032292899;47.0227021934823,4.848573032292899;"{""coordinates"": [4.848573032292899, 47.0227021934823], ""type"": ""Point""}"
87545475;Égly;N;O;550000;1;038+335;ÉGLY;ESSONNE;4028;e14824bc-19bf-11e5-a6ff-01fc64e0362d;642629.7580000013;6831638.0271999985;2.222189294095017;48.58241085152793;48.58241085152793,2.222189294095017;48.58241085056878,2.222189294095016;"{""coordinates"": [2.222189294095016, 48.58241085056878], ""type"": ""Point""}"
87781666;Magalas;N;O;722000;1;450+146;MAGALAS;HERAULT;5309;d97c529a-6667-11e3-89ff-01f464e0362d;718579.1379000023;6263202.257399999;3.229498809992506;43.46767292795649;43.46767292795649,3.2294988099925055;43.46767292699093,3.2294988099925046;"{""coordinates"": [3.229498809992505, 43.46767292699093], ""type"": ""Point""}"
87718841;Arc-et-Senans;N;O;871000;1;027+425;ARC-ET-SENANS;DOUBS;2913;d96a56cc-6667-11e3-89ff-01f464e0362d;910732.6780999973;6662731.004099999;5.775479568412113;47.03147753322004;47.03147753322004,5.775479568412113;47.03147753226553,5.775479568412112;"{""coordinates"": [5.775479568412112, 47.03147753226553], ""type"": ""Point""}"
87286864;Ascq;N;O;269000;1;007+258;VILLENEUVE-D'ASCQ;NORD;2952;a27eb68e-9248-11e3-a2ff-010c64e0362d;711325.2237000018;7058339.0251;3.15976822699323;50.62195275849584;50.62195275849584,3.1597682269932297;50.621952757557274,3.1597682269932292;"{""coordinates"": [3.159768226993229, 50.621952757557274], ""type"": ""Point""}"
87696211;Pougues-les-Eaux;N;O;750000;1;240+119;POUGUES-LES-EAUX;NIEVRE;6139;d984aa8c-6667-11e3-89ff-01f464e0362d;707127.6592999995;6664063.534600001;3.093935198617941;47.076783868711495;47.076783868711495,3.093935198617941;47.07678386775724,3.09393519861794;"{""coordinates"": [3.09393519861794, 47.07678386775724], ""type"": ""Point""}"
87172254;Sedan;N;O;204000;2;158+515;SEDAN;ARDENNES;6800;d9a6e9ba-6667-11e3-89ff-01f464e0362d;839338.6416999996;6956792.8013;4.930282526719133;49.69486281823431;49.69486281823431,4.930282526719133;49.694862817286015,4.930282526719133;"{""coordinates"": [4.930282526719133, 49.694862817286015], ""type"": ""Point""}"
87746750;Taconnaz;N;O;896000;1;014+360;LES HOUCHES;HAUTE-SAVOIE;6917;29e9c4da-dfbc-11e3-a2ff-01a464e0362d;996543.2788999975;6540488.793900002;6.826163255122993;45.89940561382989;45.89940561382989,6.826163255122993;45.899405612870105,6.826163255122994;"{""coordinates"": [6.826163255122994, 45.899405612870105], ""type"": ""Point""}"
87316745;Acheux-Franleu;N;O;323000;1;191+140;CHÉPY;SOMME;2798;e159e08a-19bf-11e5-a6ff-01fc64e0362d;603796.0583999977;6999056.1961;1.657174350378938;50.08247940983747;50.08247940983747,1.6571743503789376;50.08247940889317,1.657174350378936;"{""coordinates"": [1.657174350378936, 50.08247940889317], ""type"": ""Point""}"
87316125;Thézy-Glimont;N;O;232000;1;138+201;THÉZY-GLIMONT;SOMME;6967;298213ac-dfbc-11e3-a2ff-01a464e0362d;659365.2813000008;6968247.731199998;2.435843586481389;49.81178157822017;49.81178157822017,2.435843586481389;49.81178157727307,2.435843586481388;"{""coordinates"": [2.435843586481388, 49.81178157727307], ""type"": ""Point""}"
87444638;L'Aigle;N;O;395000;1;140+952;AIGLE (L');ORNE;4562;d99d29ec-6667-11e3-89ff-01f464e0362d;525098.0323000029;6854465.877;0.62003780324875;48.7665705811492;48.7665705811492,0.62003780324875;48.7665705801918,0.6200378032487479;"{""coordinates"": [0.620037803248748, 48.7665705801918], ""type"": ""Point""}"
87481234;St-Hilaire-de-Chaléons;N;O;537000;1;000+331;SAINT-HILAIRE-DE-CHALÉONS;LOIRE-ATLANTIQUE;81118;a2713164-9248-11e3-a2ff-010c64e0362d;331140.2973999977;6678711.520500001;-1.866933861993372;47.1063239848601;47.1063239848601,-1.866933861993372;47.106323983905995,-1.8669338619933746;"{""coordinates"": [-1.866933861993375, 47.106323983905995], ""type"": ""Point""}"
87182014;Colmar;O;O;120000;1;000+395;COLMAR;HAUT-RHIN;3771;d990559e-6667-11e3-89ff-01f464e0362d;1023582.121799998;6783663.910100002;7.346943397726597;48.073172281691434;48.073172281691434,7.346943397726597;48.07317228072764,7.346943397726599;"{""coordinates"": [7.346943397726599, 48.07317228072764], ""type"": ""Point""}"
87732305;St-Yorre;O;N;785000;1;373+073;SAINT-YORRE;ALLIER;6700;d9b4faa2-6667-11e3-89ff-01f464e0362d;735642.9092999995;6551439.020399999;3.461064924813443;46.061783665474714;46.061783665474714,3.4610649248134426;46.061783664515595,3.4610649248134426;"{""coordinates"": [3.461064924813443, 46.061783664515595], ""type"": ""Point""}"
87415141;Longueville-sur-Scie;N;O;350000;1;183+930;LONGUEVILLE-SUR-SCIE;SEINE-MARITIME;5223;29b1641e-dfbc-11e3-a2ff-01a464e0362d;563870.7713999972;6967502.420499999;1.110611610207286;49.79175692319872;49.79175692319872,1.110611610207286;49.791756922251416,1.110611610207284;"{""coordinates"": [1.110611610207284, 49.791756922251416], ""type"": ""Point""}"
87582742;Cérons;N;O;640000;1;029+854;CÉRONS;GIRONDE;3536;d9a9905a-6667-11e3-89ff-01f464e0362d;435095.1506000012;6398167.1932;-0.340829735297604;44.632159173017854;44.632159173017854,-0.34082973529760374;44.63215917205407,-0.3408297352976056;"{""coordinates"": [-0.340829735297606, 44.63215917205407], ""type"": ""Point""}"
87444406;Houlgate;N;O;379000;1;030+571;HOULGATE;CALVADOS;4465;29bda7ae-dfbc-11e3-a2ff-01a464e0362d;476194.6009000018;6915518.457899999;-0.077176226521169;49.30002272376924;49.30002272376924,-0.0771762265211692;49.300022722817,-0.07717622652117158;"{""coordinates"": [-0.077176226521172, 49.300022722817], ""type"": ""Point""}"
87576215;Valençay;N;O;600000;1;234+688;VALENÇAY;INDRE;7082;296dd560-dfbc-11e3-a2ff-01a464e0362d;590802.2122000009;6674641.567899998;1.558500011171631;47.163082483538474;47.163082483538474,1.5585000111716307;47.1630824825847,1.5585000111716294;"{""coordinates"": [1.558500011171629, 47.1630824825847], ""type"": ""Point""}"
87734046;Gerzat;O;O;790000;1;412+132;GERZAT;PUY-DE-DOME;4295;d9adaae4-6667-11e3-89ff-01f464e0362d;711108.2278999984;6525973.257399999;3.143096869688812;45.833312882972244;45.833312882972244,3.143096869688812;45.833312882012216,3.1430968696888106;"{""coordinates"": [3.143096869688811, 45.833312882012216], ""type"": ""Point""}"
87575050;Ste-Maure-Noyant;O;O;570000;3;269+655;NOYANT-DE-TOURAINE;INDRE-ET-LOIRE;6721;d9cf56d6-6667-11e3-89ff-01f464e0362d;516297.11190000176;6670709.008099999;0.577056750907357;47.1112752555605;47.1112752555605,0.5770567509073571;47.11127525460644,0.5770567509073554;"{""coordinates"": [0.577056750907355, 47.11127525460644], ""type"": ""Point""}"
87313866;Péronne-la-Chapelette;O;N;259000;2;148+703;PÉRONNE;SOMME;80974;c097e6ac-f312-11e3-90ff-015864e0362d;695374.4086999968;6979681.872200001;2.935649662686699;49.915788418654465;49.915788418654465,2.9356496626866986;49.915788417708434,2.9356496626866977;"{""coordinates"": [2.935649662686698, 49.915788417708434], ""type"": ""Point""}"
87396606;Château-du-Loir;O;O;561000;1;283+889;CHÂTEAU-DU-LOIR;SARTHE;3639;d9cbdd12-6667-11e3-89ff-01f464e0362d;506091.5851999968;6734592.222600002;0.414969555973391;47.683149343227335;47.683149343227335,0.4149695559733914;47.6831493422601,0.4149695559733889;"{""coordinates"": [0.414969555973389, 47.6831493422601], ""type"": ""Point""}"
87615468;Castres;O;O;736000;1;366+105;CASTRES;TARN;3509;d9a2271e-6667-11e3-89ff-01f464e0362d;637900.8524999991;6278087.07;2.231152059073858;43.599117635871735;43.599117635871735,2.2311520590738576;43.59911763490629,2.2311520590738563;"{""coordinates"": [2.231152059073856, 43.59911763490629], ""type"": ""Point""}"
87191635;Sierck-les-Bains;O;O;178000;1;018+056;SIERCK-LES-BAINS;MOSELLE;6854;e159ce08-19bf-11e5-a6ff-01fc64e0362d;942967.813000001;6932330.599800002;6.350145410078853;49.444008140882424;49.444008140882424,6.350145410078853;49.444008139931604,6.350145410078854;"{""coordinates"": [6.350145410078854, 49.444008139931604], ""type"": ""Point""}"
87142521;Veuxhaulles;O;N;840000;1;022+726;VEUXHAULLES-SUR-AUBE;COTE-D'OR;8303;c0a9a76a-f312-11e3-90ff-015864e0362d;834362.5599000007;6761218.229499999;4.799635812337582;47.937575061095856;47.937575061095856,4.7996358123375815;47.93757506013085,4.7996358123375815;"{""coordinates"": [4.799635812337582, 47.93757506013085], ""type"": ""Point""}"
87342121;Mazingarbe;N;O;301000;1;221+522;MAZINGARBE;PAS-DE-CALAIS;5432;299235f6-dfbc-11e3-a2ff-01a464e0362d;678702.2291999981;7040423.8827;2.700505767812215;50.46089616785513;50.46089616785513,2.7005057678122153;50.46089616691483,2.700505767812214;"{""coordinates"": [2.700505767812214, 50.46089616691483], ""type"": ""Point""}"
87444521;Montabard;O;N;430000;1;109+468;MONTABARD;ORNE;8806;29e46890-dfbc-11e3-a2ff-01a464e0362d;472701.74930000305;6861802.734700002;-0.096206720247502;48.81617987941231;48.81617987941231,-0.09620672024750156;48.81617987845536,-0.0962067202475043;"{""coordinates"": [-0.096206720247504, 48.81617987845536], ""type"": ""Point""}"
87595272;Neuvic;N;O;621000;1;050+646;NEUVIC;DORDOGNE;5769;c132dcd0-f312-11e3-90ff-015864e0362d;499078.1479000002;6447757.926800001;0.445212384622905;45.09983757266865;45.09983757266865,0.44521238462290474;45.099837571706104,0.44521238462290275;"{""coordinates"": [0.445212384622903, 45.099837571706104], ""type"": ""Point""}"
